task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
Jaccard,"[(<0>, <4>), (<0>, <1>), (<4>, <2>), (<4>, <1>), (<4>, <0>), (<2>, <0>), (<2>, <4>), (<3>, <2>), (<3>, <5>), (<3>, <0>), (<5>, <2>)]","{<0>: [<4>, <1>],
<4>: [<2>, <1>, <0>],
<1>: [],
<2>: [<0>, <4>],
<3>: [<2>, <5>, <0>],
<5>: [<2>]}","Node <0> is connected to nodes <4>, <1>.
Node <4> is connected to nodes <2>, <1>, <0>.
Node <2> is connected to nodes <0>, <4>.
Node <3> is connected to nodes <2>, <5>, <0>.
Node <5> is connected to node <2>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,11,True,"Calculate the Jaccard coefficient of node <3> and node <4>. For a directed graph, we consider a node's successors as its neighbors.",0.5000,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <3>: [<2>, <5>, <0>].
The neighbors of node <4>: [<2>, <1>, <0>].
The common neighbor set of node <3> and node <4> is: [<0>, <2>], and there are 2 elements.
The union neighbor set of node <3> and node <4> is: [<0>, <1>, <2>, <5>], and there are 4 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 2 / 4 = ","('[0.5000, 0.0000, 0.1603, 0.0434]',)",0,10
Jaccard,"[(<4>, <0>), (<0>, <2>), (<1>, <3>), (<1>, <0>), (<3>, <2>), (<2>, <3>), (<2>, <1>)]","{<4>: [<0>],
<0>: [<2>],
<1>: [<3>, <0>],
<3>: [<2>],
<2>: [<3>, <1>]}","Node <4> is connected to node <0>.
Node <0> is connected to node <2>.
Node <1> is connected to nodes <3>, <0>.
Node <3> is connected to node <2>.
Node <2> is connected to nodes <3>, <1>.","[<0>, <1>, <2>, <3>, <4>]",5,7,True,"Calculate the Jaccard coefficient of node <0> and node <3>. For a directed graph, we consider a node's successors as its neighbors.",1.0000,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <0>: [<2>].
The neighbors of node <3>: [<2>].
The common neighbor set of node <0> and node <3> is: [<2>], and there are 1 elements.
The union neighbor set of node <0> and node <3> is: [<2>], and there are 1 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 1 = ","('[0.7273, 1.0000, 0.3939, 0.0000]',)",1,11
Jaccard,"[(<0>, <4>), (<0>, <3>), (<4>, <3>), (<4>, <0>), (<4>, <1>), (<3>, <2>), (<3>, <1>), (<1>, <4>), (<1>, <3>), (<1>, <2>), (<2>, <3>)]","{<0>: [<4>, <3>],
<4>: [<3>, <0>, <1>],
<3>: [<2>, <1>],
<1>: [<4>, <3>, <2>],
<2>: [<3>]}","Node <0> is connected to nodes <4>, <3>.
Node <4> is connected to nodes <3>, <0>, <1>.
Node <3> is connected to nodes <2>, <1>.
Node <1> is connected to nodes <4>, <3>, <2>.
Node <2> is connected to node <3>.","[<0>, <1>, <2>, <3>, <4>]",5,11,True,"Calculate the Jaccard coefficient of node <2> and node <0>. For a directed graph, we consider a node's successors as its neighbors.",0.5000,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <2>: [<3>].
The neighbors of node <0>: [<4>, <3>].
The common neighbor set of node <2> and node <0> is: [<3>], and there are 1 elements.
The union neighbor set of node <2> and node <0> is: [<3>, <4>], and there are 2 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 2 = ","('[0.0000, 0.5758, 0.5000, 0.2642]',)",2,12
Jaccard,"[(<3>, <0>), (<3>, <5>), (<0>, <1>), (<5>, <4>), (<1>, <4>), (<4>, <2>)]","{<3>: [<0>, <5>],
<0>: [<3>, <1>],
<5>: [<3>, <4>],
<1>: [<0>, <4>],
<4>: [<5>, <1>, <2>],
<2>: [<4>]}","Node <3> is connected to nodes <0>, <5>.
Node <0> is connected to nodes <3>, <1>.
Node <5> is connected to nodes <3>, <4>.
Node <1> is connected to nodes <0>, <4>.
Node <4> is connected to nodes <5>, <1>, <2>.
Node <2> is connected to node <4>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,6,False,Calculate the Jaccard coefficient of node <3> and node <4>.,0.2500,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <3>: [<0>, <5>].
The neighbors of node <4>: [<5>, <1>, <2>].
The common neighbor set of node <3> and node <4> is: [<5>], and there are 1 elements.
The union neighbor set of node <3> and node <4> is: [<0>, <1>, <2>, <5>], and there are 4 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 4 = ","('[0.0000, 0.4606, 0.2500, 0.4610]',)",2,13
Jaccard,"[(<4>, <0>), (<4>, <1>), (<4>, <3>), (<1>, <2>), (<3>, <2>)]","{<4>: [<0>, <1>, <3>],
<0>: [<4>],
<1>: [<4>, <2>],
<3>: [<4>, <2>],
<2>: [<1>, <3>]}","Node <4> is connected to nodes <0>, <1>, <3>.
Node <0> is connected to node <4>.
Node <1> is connected to nodes <4>, <2>.
Node <3> is connected to nodes <4>, <2>.
Node <2> is connected to nodes <1>, <3>.","[<0>, <1>, <2>, <3>, <4>]",5,5,False,Calculate the Jaccard coefficient of node <4> and node <0>.,0.0000,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <4>: [<0>, <1>, <3>].
The neighbors of node <0>: [<4>].
The common neighbor set of node <4> and node <0> is: [], and there are 0 elements.
The union neighbor set of node <4> and node <0> is: [<0>, <1>, <3>, <4>], and there are 4 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 0 / 4 = ","('[0.4503, 0.9155, 0.0000, 0.9968]',)",2,14
Jaccard,"[(<2>, <4>), (<2>, <5>), (<2>, <1>), (<4>, <3>), (<4>, <2>), (<5>, <1>), (<5>, <2>), (<5>, <0>), (<5>, <4>), (<0>, <5>), (<0>, <2>), (<3>, <1>), (<3>, <0>), (<3>, <4>)]","{<2>: [<4>, <5>, <1>],
<4>: [<3>, <2>],
<5>: [<1>, <2>, <0>, <4>],
<1>: [],
<0>: [<5>, <2>],
<3>: [<1>, <0>, <4>]}","Node <2> is connected to nodes <4>, <5>, <1>.
Node <4> is connected to nodes <3>, <2>.
Node <5> is connected to nodes <1>, <2>, <0>, <4>.
Node <0> is connected to nodes <5>, <2>.
Node <3> is connected to nodes <1>, <0>, <4>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,14,True,"Calculate the Jaccard coefficient of node <2> and node <5>. For a directed graph, we consider a node's successors as its neighbors.",0.4000,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <2>: [<4>, <5>, <1>].
The neighbors of node <5>: [<1>, <2>, <0>, <4>].
The common neighbor set of node <2> and node <5> is: [<1>, <4>], and there are 2 elements.
The union neighbor set of node <2> and node <5> is: [<0>, <1>, <2>, <4>, <5>], and there are 5 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 2 / 5 = ","('[0.1193, 0.1915, 0.4000, 0.0000]',)",2,15
Jaccard,"[(<4>, <1>), (<4>, <3>), (<1>, <2>), (<1>, <5>), (<3>, <5>), (<0>, <5>), (<0>, <1>), (<5>, <1>), (<5>, <2>), (<5>, <3>), (<5>, <4>), (<2>, <5>)]","{<4>: [<1>, <3>],
<1>: [<2>, <5>],
<3>: [<5>],
<0>: [<5>, <1>],
<5>: [<1>, <2>, <3>, <4>],
<2>: [<5>]}","Node <4> is connected to nodes <1>, <3>.
Node <1> is connected to nodes <2>, <5>.
Node <3> is connected to node <5>.
Node <0> is connected to nodes <5>, <1>.
Node <5> is connected to nodes <1>, <2>, <3>, <4>.
Node <2> is connected to node <5>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,12,True,"Calculate the Jaccard coefficient of node <4> and node <0>. For a directed graph, we consider a node's successors as its neighbors.",0.3333,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <4>: [<1>, <3>].
The neighbors of node <0>: [<5>, <1>].
The common neighbor set of node <4> and node <0> is: [<1>], and there are 1 elements.
The union neighbor set of node <4> and node <0> is: [<1>, <3>, <5>], and there are 3 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 3 = ","('[0.1618, 0.3333, 0.4170, 0.0000]',)",1,16
Jaccard,"[(<4>, <1>), (<4>, <0>), (<4>, <2>), (<4>, <5>), (<2>, <3>)]","{<4>: [<1>, <0>, <2>, <5>],
<1>: [<4>],
<0>: [<4>],
<2>: [<4>, <3>],
<5>: [<4>],
<3>: [<2>]}","Node <4> is connected to nodes <1>, <0>, <2>, <5>.
Node <1> is connected to node <4>.
Node <0> is connected to node <4>.
Node <2> is connected to nodes <4>, <3>.
Node <5> is connected to node <4>.
Node <3> is connected to node <2>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,5,False,Calculate the Jaccard coefficient of node <5> and node <1>.,1.0000,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <5>: [<4>].
The neighbors of node <1>: [<4>].
The common neighbor set of node <5> and node <1> is: [<4>], and there are 1 elements.
The union neighbor set of node <5> and node <1> is: [<4>], and there are 1 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 1 = ","('[0.0000, 0.7822, 0.3037, 1.0000]',)",3,17
Jaccard,"[(<0>, <3>), (<0>, <2>), (<3>, <1>), (<2>, <4>), (<1>, <4>)]","{<0>: [<3>, <2>],
<3>: [<0>, <1>],
<2>: [<0>, <4>],
<1>: [<3>, <4>],
<4>: [<1>, <2>]}","Node <0> is connected to nodes <3>, <2>.
Node <3> is connected to nodes <0>, <1>.
Node <2> is connected to nodes <0>, <4>.
Node <1> is connected to nodes <3>, <4>.
Node <4> is connected to nodes <1>, <2>.","[<0>, <1>, <2>, <3>, <4>]",5,5,False,Calculate the Jaccard coefficient of node <3> and node <0>.,0.0000,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <3>: [<0>, <1>].
The neighbors of node <0>: [<3>, <2>].
The common neighbor set of node <3> and node <0> is: [], and there are 0 elements.
The union neighbor set of node <3> and node <0> is: [<0>, <1>, <2>, <3>], and there are 4 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 0 / 4 = ","('[0.4436, 0.9069, 0.0797, 0.0000]',)",3,18
Jaccard,"[(<3>, <1>), (<3>, <0>), (<1>, <3>), (<0>, <1>), (<0>, <5>), (<4>, <5>), (<5>, <4>), (<2>, <5>), (<2>, <0>), (<2>, <3>)]","{<3>: [<1>, <0>],
<1>: [<3>],
<0>: [<1>, <5>],
<4>: [<5>],
<5>: [<4>],
<2>: [<5>, <0>, <3>]}","Node <3> is connected to nodes <1>, <0>.
Node <1> is connected to node <3>.
Node <0> is connected to nodes <1>, <5>.
Node <4> is connected to node <5>.
Node <5> is connected to node <4>.
Node <2> is connected to nodes <5>, <0>, <3>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,10,True,"Calculate the Jaccard coefficient of node <1> and node <2>. For a directed graph, we consider a node's successors as its neighbors.",0.3333,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <1>: [<3>].
The neighbors of node <2>: [<5>, <0>, <3>].
The common neighbor set of node <1> and node <2> is: [<3>], and there are 1 elements.
The union neighbor set of node <1> and node <2> is: [<0>, <3>, <5>], and there are 3 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 3 = ","('[0.3333, 0.3684, 0.1376, 0.0000]',)",0,19
Jaccard,"[(<0>, <5>), (<0>, <2>), (<0>, <3>), (<5>, <6>), (<2>, <4>), (<2>, <1>), (<2>, <6>), (<3>, <6>), (<6>, <4>), (<6>, <1>)]","{<0>: [<5>, <2>, <3>],
<5>: [<0>, <6>],
<2>: [<0>, <4>, <1>, <6>],
<3>: [<0>, <6>],
<6>: [<5>, <2>, <4>, <1>, <3>],
<4>: [<2>, <6>],
<1>: [<2>, <6>]}","Node <0> is connected to nodes <5>, <2>, <3>.
Node <5> is connected to nodes <0>, <6>.
Node <2> is connected to nodes <0>, <4>, <1>, <6>.
Node <3> is connected to nodes <0>, <6>.
Node <6> is connected to nodes <5>, <2>, <4>, <1>, <3>.
Node <4> is connected to nodes <2>, <6>.
Node <1> is connected to nodes <2>, <6>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,10,False,Calculate the Jaccard coefficient of node <6> and node <4>.,0.1667,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <6>: [<5>, <2>, <4>, <1>, <3>].
The neighbors of node <4>: [<2>, <6>].
The common neighbor set of node <6> and node <4> is: [<2>], and there are 1 elements.
The union neighbor set of node <6> and node <4> is: [<1>, <2>, <3>, <4>, <5>, <6>], and there are 6 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 6 = ","('[0.0000, 0.1667, 0.5975, 0.2538]',)",1,20
Jaccard,"[(<0>, <5>), (<0>, <3>), (<0>, <4>), (<0>, <2>), (<5>, <3>), (<5>, <4>), (<5>, <2>), (<3>, <1>), (<3>, <4>), (<3>, <2>), (<4>, <1>), (<2>, <1>)]","{<0>: [<5>, <3>, <4>, <2>],
<5>: [<0>, <3>, <4>, <2>],
<3>: [<0>, <1>, <5>, <4>, <2>],
<4>: [<0>, <1>, <5>, <3>],
<2>: [<0>, <1>, <5>, <3>],
<1>: [<3>, <4>, <2>]}","Node <0> is connected to nodes <5>, <3>, <4>, <2>.
Node <5> is connected to nodes <0>, <3>, <4>, <2>.
Node <3> is connected to nodes <0>, <1>, <5>, <4>, <2>.
Node <4> is connected to nodes <0>, <1>, <5>, <3>.
Node <2> is connected to nodes <0>, <1>, <5>, <3>.
Node <1> is connected to nodes <3>, <4>, <2>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,12,False,Calculate the Jaccard coefficient of node <3> and node <2>.,0.5000,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node <3>: [<0>, <1>, <5>, <4>, <2>].
The neighbors of node <2>: [<0>, <1>, <5>, <3>].
The common neighbor set of node <3> and node <2> is: [<0>, <1>, <5>], and there are 3 elements.
The union neighbor set of node <3> and node <2> is: [<0>, <1>, <2>, <3>, <4>, <5>], and there are 6 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 3 / 6 = ","('[0.8327, 0.0000, 0.9524, 0.5000]',)",3,21
