task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
Jaccard,"[(EZR, XDZ), (EZR, PCG), (XDZ, SLL), (XDZ, PCG), (XDZ, EZR), (SLL, EZR), (SLL, XDZ), (YVR, SLL), (YVR, TLW), (YVR, EZR), (TLW, SLL)]","{EZR: [XDZ, PCG],
XDZ: [SLL, PCG, EZR],
PCG: [],
SLL: [EZR, XDZ],
YVR: [SLL, TLW, EZR],
TLW: [SLL]}","Node EZR is connected to nodes XDZ, PCG.
Node XDZ is connected to nodes SLL, PCG, EZR.
Node SLL is connected to nodes EZR, XDZ.
Node YVR is connected to nodes SLL, TLW, EZR.
Node TLW is connected to node SLL.","[EZR, PCG, SLL, YVR, XDZ, TLW]",6,11,True,"Calculate the Jaccard coefficient of node YVR and node XDZ. For a directed graph, we consider a node's successors as its neighbors.",0.5,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node YVR: [SLL, TLW, EZR].
The neighbors of node XDZ: [SLL, PCG, EZR].
The common neighbor set of node YVR and node XDZ is: [EZR, SLL], and there are 2 elements.
The union neighbor set of node YVR and node XDZ is: [EZR, PCG, SLL, TLW], and there are 4 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 2 / 4 = ","('[0.5000, 0.0000, 0.1603, 0.0434]',)",0,10
Jaccard,"[(GRM, BKX), (BKX, BXJ), (IJN, CKK), (IJN, BKX), (CKK, BXJ), (BXJ, CKK), (BXJ, IJN)]","{GRM: [BKX],
BKX: [BXJ],
IJN: [CKK, BKX],
CKK: [BXJ],
BXJ: [CKK, IJN]}","Node GRM is connected to node BKX.
Node BKX is connected to node BXJ.
Node IJN is connected to nodes CKK, BKX.
Node CKK is connected to node BXJ.
Node BXJ is connected to nodes CKK, IJN.","[BKX, IJN, BXJ, CKK, GRM]",5,7,True,"Calculate the Jaccard coefficient of node BKX and node CKK. For a directed graph, we consider a node's successors as its neighbors.",1.0,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node BKX: [BXJ].
The neighbors of node CKK: [BXJ].
The common neighbor set of node BKX and node CKK is: [BXJ], and there are 1 elements.
The union neighbor set of node BKX and node CKK is: [BXJ], and there are 1 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 1 = ","('[0.7273, 1.0000, 0.3939, 0.0000]',)",1,11
Jaccard,"[(IIY, CTA), (IIY, KXO), (CTA, KXO), (CTA, IIY), (CTA, PXK), (KXO, OFC), (KXO, PXK), (PXK, CTA), (PXK, KXO), (PXK, OFC), (OFC, KXO)]","{IIY: [CTA, KXO],
CTA: [KXO, IIY, PXK],
KXO: [OFC, PXK],
PXK: [CTA, KXO, OFC],
OFC: [KXO]}","Node IIY is connected to nodes CTA, KXO.
Node CTA is connected to nodes KXO, IIY, PXK.
Node KXO is connected to nodes OFC, PXK.
Node PXK is connected to nodes CTA, KXO, OFC.
Node OFC is connected to node KXO.","[IIY, PXK, OFC, KXO, CTA]",5,11,True,"Calculate the Jaccard coefficient of node OFC and node IIY. For a directed graph, we consider a node's successors as its neighbors.",0.5,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node OFC: [KXO].
The neighbors of node IIY: [CTA, KXO].
The common neighbor set of node OFC and node IIY is: [KXO], and there are 1 elements.
The union neighbor set of node OFC and node IIY is: [KXO, CTA], and there are 2 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 2 = ","('[0.0000, 0.5758, 0.5000, 0.2642]',)",2,12
Jaccard,"[(DJT, ZSB), (DJT, VLW), (ZSB, JAV), (VLW, ADR), (JAV, ADR), (ADR, QSL)]","{DJT: [ZSB, VLW],
ZSB: [DJT, JAV],
VLW: [DJT, ADR],
JAV: [ZSB, ADR],
ADR: [VLW, JAV, QSL],
QSL: [ADR]}","Node DJT is connected to nodes ZSB, VLW.
Node ZSB is connected to nodes DJT, JAV.
Node VLW is connected to nodes DJT, ADR.
Node JAV is connected to nodes ZSB, ADR.
Node ADR is connected to nodes VLW, JAV, QSL.
Node QSL is connected to node ADR.","[ZSB, JAV, QSL, DJT, ADR, VLW]",6,6,False,Calculate the Jaccard coefficient of node DJT and node ADR.,0.25,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node DJT: [ZSB, VLW].
The neighbors of node ADR: [VLW, JAV, QSL].
The common neighbor set of node DJT and node ADR is: [VLW], and there are 1 elements.
The union neighbor set of node DJT and node ADR is: [ZSB, JAV, QSL, VLW], and there are 4 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 4 = ","('[0.0000, 0.4606, 0.2500, 0.4610]',)",2,13
Jaccard,"[(EPB, LOR), (EPB, MEO), (EPB, WXR), (MEO, EIE), (WXR, EIE)]","{EPB: [LOR, MEO, WXR],
LOR: [EPB],
MEO: [EPB, EIE],
WXR: [EPB, EIE],
EIE: [MEO, WXR]}","Node EPB is connected to nodes LOR, MEO, WXR.
Node LOR is connected to node EPB.
Node MEO is connected to nodes EPB, EIE.
Node WXR is connected to nodes EPB, EIE.
Node EIE is connected to nodes MEO, WXR.","[LOR, MEO, EIE, WXR, EPB]",5,5,False,Calculate the Jaccard coefficient of node EPB and node LOR.,0.0,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node EPB: [LOR, MEO, WXR].
The neighbors of node LOR: [EPB].
The common neighbor set of node EPB and node LOR is: [], and there are 0 elements.
The union neighbor set of node EPB and node LOR is: [LOR, MEO, WXR, EPB], and there are 4 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 0 / 4 = ","('[0.4503, 0.9155, 0.0000, 0.9968]',)",2,14
Jaccard,"[(WHW, SEO), (WHW, XPF), (WHW, BDP), (SEO, ZTT), (SEO, WHW), (XPF, BDP), (XPF, WHW), (XPF, OWT), (XPF, SEO), (OWT, XPF), (OWT, WHW), (ZTT, BDP), (ZTT, OWT), (ZTT, SEO)]","{WHW: [SEO, XPF, BDP],
SEO: [ZTT, WHW],
XPF: [BDP, WHW, OWT, SEO],
BDP: [],
OWT: [XPF, WHW],
ZTT: [BDP, OWT, SEO]}","Node WHW is connected to nodes SEO, XPF, BDP.
Node SEO is connected to nodes ZTT, WHW.
Node XPF is connected to nodes BDP, WHW, OWT, SEO.
Node OWT is connected to nodes XPF, WHW.
Node ZTT is connected to nodes BDP, OWT, SEO.","[OWT, BDP, WHW, ZTT, SEO, XPF]",6,14,True,"Calculate the Jaccard coefficient of node WHW and node XPF. For a directed graph, we consider a node's successors as its neighbors.",0.4,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node WHW: [SEO, XPF, BDP].
The neighbors of node XPF: [BDP, WHW, OWT, SEO].
The common neighbor set of node WHW and node XPF is: [BDP, SEO], and there are 2 elements.
The union neighbor set of node WHW and node XPF is: [OWT, BDP, WHW, SEO, XPF], and there are 5 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 2 / 5 = ","('[0.1193, 0.1915, 0.4000, 0.0000]',)",2,15
Jaccard,"[(UEP, CNX), (UEP, MMX), (CNX, KXZ), (CNX, DKI), (MMX, DKI), (CZR, DKI), (CZR, CNX), (DKI, CNX), (DKI, KXZ), (DKI, MMX), (DKI, UEP), (KXZ, DKI)]","{UEP: [CNX, MMX],
CNX: [KXZ, DKI],
MMX: [DKI],
CZR: [DKI, CNX],
DKI: [CNX, KXZ, MMX, UEP],
KXZ: [DKI]}","Node UEP is connected to nodes CNX, MMX.
Node CNX is connected to nodes KXZ, DKI.
Node MMX is connected to node DKI.
Node CZR is connected to nodes DKI, CNX.
Node DKI is connected to nodes CNX, KXZ, MMX, UEP.
Node KXZ is connected to node DKI.","[CZR, CNX, KXZ, MMX, UEP, DKI]",6,12,True,"Calculate the Jaccard coefficient of node UEP and node CZR. For a directed graph, we consider a node's successors as its neighbors.",0.3333,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node UEP: [CNX, MMX].
The neighbors of node CZR: [DKI, CNX].
The common neighbor set of node UEP and node CZR is: [CNX], and there are 1 elements.
The union neighbor set of node UEP and node CZR is: [CNX, MMX, DKI], and there are 3 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 3 = ","('[0.1618, 0.3333, 0.4170, 0.0000]',)",1,16
Jaccard,"[(LIT, CRJ), (LIT, EUU), (LIT, YKD), (LIT, ZBJ), (YKD, MEG)]","{LIT: [CRJ, EUU, YKD, ZBJ],
CRJ: [LIT],
EUU: [LIT],
YKD: [LIT, MEG],
ZBJ: [LIT],
MEG: [YKD]}","Node LIT is connected to nodes CRJ, EUU, YKD, ZBJ.
Node CRJ is connected to node LIT.
Node EUU is connected to node LIT.
Node YKD is connected to nodes LIT, MEG.
Node ZBJ is connected to node LIT.
Node MEG is connected to node YKD.","[EUU, CRJ, YKD, MEG, LIT, ZBJ]",6,5,False,Calculate the Jaccard coefficient of node ZBJ and node CRJ.,1.0,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node ZBJ: [LIT].
The neighbors of node CRJ: [LIT].
The common neighbor set of node ZBJ and node CRJ is: [LIT], and there are 1 elements.
The union neighbor set of node ZBJ and node CRJ is: [LIT], and there are 1 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 1 = ","('[0.0000, 0.7822, 0.3037, 1.0000]',)",3,17
Jaccard,"[(WXQ, QZX), (WXQ, KZV), (QZX, QPX), (KZV, TEK), (QPX, TEK)]","{WXQ: [QZX, KZV],
QZX: [WXQ, QPX],
KZV: [WXQ, TEK],
QPX: [QZX, TEK],
TEK: [QPX, KZV]}","Node WXQ is connected to nodes QZX, KZV.
Node QZX is connected to nodes WXQ, QPX.
Node KZV is connected to nodes WXQ, TEK.
Node QPX is connected to nodes QZX, TEK.
Node TEK is connected to nodes QPX, KZV.","[WXQ, QPX, KZV, QZX, TEK]",5,5,False,Calculate the Jaccard coefficient of node QZX and node WXQ.,0.0,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node QZX: [WXQ, QPX].
The neighbors of node WXQ: [QZX, KZV].
The common neighbor set of node QZX and node WXQ is: [], and there are 0 elements.
The union neighbor set of node QZX and node WXQ is: [WXQ, QPX, KZV, QZX], and there are 4 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 0 / 4 = ","('[0.4436, 0.9069, 0.0797, 0.0000]',)",3,18
Jaccard,"[(RSG, QVQ), (RSG, LWS), (QVQ, RSG), (LWS, QVQ), (LWS, ZRZ), (VEL, ZRZ), (ZRZ, VEL), (XSJ, ZRZ), (XSJ, LWS), (XSJ, RSG)]","{RSG: [QVQ, LWS],
QVQ: [RSG],
LWS: [QVQ, ZRZ],
VEL: [ZRZ],
ZRZ: [VEL],
XSJ: [ZRZ, LWS, RSG]}","Node RSG is connected to nodes QVQ, LWS.
Node QVQ is connected to node RSG.
Node LWS is connected to nodes QVQ, ZRZ.
Node VEL is connected to node ZRZ.
Node ZRZ is connected to node VEL.
Node XSJ is connected to nodes ZRZ, LWS, RSG.","[LWS, QVQ, XSJ, RSG, VEL, ZRZ]",6,10,True,"Calculate the Jaccard coefficient of node QVQ and node XSJ. For a directed graph, we consider a node's successors as its neighbors.",0.3333,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node QVQ: [RSG].
The neighbors of node XSJ: [ZRZ, LWS, RSG].
The common neighbor set of node QVQ and node XSJ is: [RSG], and there are 1 elements.
The union neighbor set of node QVQ and node XSJ is: [LWS, RSG, ZRZ], and there are 3 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 3 = ","('[0.3333, 0.3684, 0.1376, 0.0000]',)",0,19
Jaccard,"[(QZY, YUY), (QZY, VBN), (QZY, OGA), (YUY, LHQ), (VBN, ZWC), (VBN, AXM), (VBN, LHQ), (OGA, LHQ), (LHQ, ZWC), (LHQ, AXM)]","{QZY: [YUY, VBN, OGA],
YUY: [QZY, LHQ],
VBN: [QZY, ZWC, AXM, LHQ],
OGA: [QZY, LHQ],
LHQ: [YUY, VBN, ZWC, AXM, OGA],
ZWC: [VBN, LHQ],
AXM: [VBN, LHQ]}","Node QZY is connected to nodes YUY, VBN, OGA.
Node YUY is connected to nodes QZY, LHQ.
Node VBN is connected to nodes QZY, ZWC, AXM, LHQ.
Node OGA is connected to nodes QZY, LHQ.
Node LHQ is connected to nodes YUY, VBN, ZWC, AXM, OGA.
Node ZWC is connected to nodes VBN, LHQ.
Node AXM is connected to nodes VBN, LHQ.","[QZY, AXM, VBN, OGA, ZWC, YUY, LHQ]",7,10,False,Calculate the Jaccard coefficient of node LHQ and node ZWC.,0.1667,"Let's calculate the Jaccard coefficient step by step.
The neighbors of node LHQ: [YUY, VBN, ZWC, AXM, OGA].
The neighbors of node ZWC: [VBN, LHQ].
The common neighbor set of node LHQ and node ZWC is: [VBN], and there are 1 elements.
The union neighbor set of node LHQ and node ZWC is: [AXM, VBN, OGA, ZWC, YUY, LHQ], and there are 6 elements.
So the Jaccard coefficient is the value of dividing the number of common neighbors by the number of union neighbors, i.e. 1 / 6 = ","('[0.0000, 0.1667, 0.5975, 0.2538]',)",1,20
