task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
degree,"[(AHG, UID), (AHG, PLD), (AHG, ZYI), (UID, YVL), (UID, EHH), (UID, GKF), (UID, ZYI), (PLD, YVL), (PLD, GKF), (PLD, ZYI), (ZYI, EHH), (ZYI, GKF), (YVL, EHH), (YVL, GKF), (EHH, GKF)]","{AHG: [UID, PLD, ZYI],
UID: [AHG, YVL, EHH, GKF, ZYI],
PLD: [AHG, YVL, GKF, ZYI],
ZYI: [AHG, UID, EHH, GKF, PLD],
YVL: [UID, EHH, GKF, PLD],
EHH: [UID, YVL, GKF, ZYI],
GKF: [UID, YVL, EHH, PLD, ZYI]}","Node AHG is connected to nodes UID, PLD, ZYI.
Node UID is connected to nodes AHG, YVL, EHH, GKF, ZYI.
Node PLD is connected to nodes AHG, YVL, GKF, ZYI.
Node ZYI is connected to nodes AHG, UID, EHH, GKF, PLD.
Node YVL is connected to nodes UID, EHH, GKF, PLD.
Node EHH is connected to nodes UID, YVL, GKF, ZYI.
Node GKF is connected to nodes UID, YVL, EHH, PLD, ZYI.","[YVL, AHG, PLD, EHH, ZYI, UID, GKF]",7,15,False,What is the degree of node UID?,5,"Let's solve this problem step by step.
The neighbors of node UID are: [AHG, YVL, EHH, GKF, ZYI], and there are 5 neighbor nodes.
So the degree of node UID is ","('[5, 3, 7, 0]',)",0,10
degree,"[(ZDH, VPQ), (VPQ, BWA), (VPQ, GTD), (BWA, OVR), (BWA, ZDH), (BWA, VPQ), (GTD, ZDH), (GTD, OVR), (OVR, GTD), (OVR, ZDH), (OVR, VPQ), (OVR, BWA)]","{ZDH: [VPQ],
VPQ: [BWA, GTD],
BWA: [OVR, ZDH, VPQ],
GTD: [ZDH, OVR],
OVR: [GTD, ZDH, VPQ, BWA]}","Node ZDH is connected to node VPQ.
Node VPQ is connected to nodes BWA, GTD.
Node BWA is connected to nodes OVR, ZDH, VPQ.
Node GTD is connected to nodes ZDH, OVR.
Node OVR is connected to nodes GTD, ZDH, VPQ, BWA.","[BWA, GTD, OVR, VPQ, ZDH]",5,12,True,What is the out-degree of node BWA?,3,"Let's solve this problem step by step.
The successors of node BWA are: [OVR, ZDH, VPQ], and there are 3 successor nodes.
So the degree of node BWA is ","('[1, 3, 8, 0]',)",1,11
degree,"[(DIW, LOR), (DIW, TPV), (DIW, FVF), (DIW, LYV), (LOR, DIW), (TPV, MYG), (TPV, LYV), (FVF, DIW), (FVF, LOR), (LYV, MYG), (MYG, DIW), (MYG, TPV)]","{DIW: [LOR, TPV, FVF, LYV],
LOR: [DIW],
TPV: [MYG, LYV],
FVF: [DIW, LOR],
LYV: [MYG],
MYG: [DIW, TPV]}","Node DIW is connected to nodes LOR, TPV, FVF, LYV.
Node LOR is connected to node DIW.
Node TPV is connected to nodes MYG, LYV.
Node FVF is connected to nodes DIW, LOR.
Node LYV is connected to node MYG.
Node MYG is connected to nodes DIW, TPV.","[LOR, LYV, MYG, DIW, TPV, FVF]",6,12,True,What is the out-degree of node LOR?,1,"Let's solve this problem step by step.
The successors of node LOR are: [DIW], and there are 1 successor nodes.
So the degree of node LOR is ","('[10, 4, 0, 1]',)",3,12
degree,"[(GUK, SSO), (GUK, PGN), (GUK, LQN), (GUK, RMH), (PGN, MRX), (RMH, SPF)]","{GUK: [SSO, PGN, LQN, RMH],
SSO: [GUK],
PGN: [GUK, MRX],
LQN: [GUK],
RMH: [GUK, SPF],
MRX: [PGN],
SPF: [RMH]}","Node GUK is connected to nodes SSO, PGN, LQN, RMH.
Node SSO is connected to node GUK.
Node PGN is connected to nodes GUK, MRX.
Node LQN is connected to node GUK.
Node RMH is connected to nodes GUK, SPF.
Node MRX is connected to node PGN.
Node SPF is connected to node RMH.","[GUK, MRX, LQN, SPF, RMH, PGN, SSO]",7,6,False,What is the degree of node RMH?,2,"Let's solve this problem step by step.
The neighbors of node RMH are: [GUK, SPF], and there are 2 neighbor nodes.
So the degree of node RMH is ","('[2, 0, 6, 3]',)",0,13
degree,"[(CSP, MFQ), (MFQ, TFR), (MFQ, VTW), (TFR, VTW), (VTW, ABG), (ABG, LID), (ABG, MFQ), (ABG, FTD), (ABG, CSP), (LID, TFR), (FTD, VTW)]","{CSP: [MFQ],
MFQ: [TFR, VTW],
TFR: [VTW],
VTW: [ABG],
ABG: [LID, MFQ, FTD, CSP],
LID: [TFR],
FTD: [VTW]}","Node CSP is connected to node MFQ.
Node MFQ is connected to nodes TFR, VTW.
Node TFR is connected to node VTW.
Node VTW is connected to node ABG.
Node ABG is connected to nodes LID, MFQ, FTD, CSP.
Node LID is connected to node TFR.
Node FTD is connected to node VTW.","[ABG, TFR, CSP, VTW, MFQ, LID, FTD]",7,11,True,What is the out-degree of node ABG?,4,"Let's solve this problem step by step.
The successors of node ABG are: [LID, MFQ, FTD, CSP], and there are 4 successor nodes.
So the degree of node ABG is ","('[0, 4, 8, 1]',)",1,14
degree,"[(ZMA, FVD), (ZMA, WAE), (ZMA, KIE), (FVD, WAE), (FVD, ZMA), (WAE, KIE), (WAE, ZLR), (KIE, ZLR), (KIE, ZMA), (KIE, FVD), (KIE, WAE), (ZLR, ZMA), (ZLR, FVD), (ZLR, WAE)]","{ZMA: [FVD, WAE, KIE],
FVD: [WAE, ZMA],
WAE: [KIE, ZLR],
KIE: [ZLR, ZMA, FVD, WAE],
ZLR: [ZMA, FVD, WAE]}","Node ZMA is connected to nodes FVD, WAE, KIE.
Node FVD is connected to nodes WAE, ZMA.
Node WAE is connected to nodes KIE, ZLR.
Node KIE is connected to nodes ZLR, ZMA, FVD, WAE.
Node ZLR is connected to nodes ZMA, FVD, WAE.","[ZMA, FVD, ZLR, KIE, WAE]",5,14,True,What is the out-degree of node KIE?,4,"Let's solve this problem step by step.
The successors of node KIE are: [ZLR, ZMA, FVD, WAE], and there are 4 successor nodes.
So the degree of node KIE is ","('[0, 8, 4, 5]',)",2,15
degree,"[(EZW, LZY), (EZW, VIR), (LZY, LZP), (LZY, WRR), (LZY, LSV), (LZY, VIR), (VIR, LZP), (VIR, WRR), (VIR, LSV), (LZP, WRR), (LZP, LSV), (WRR, LSV)]","{EZW: [LZY, VIR],
LZY: [EZW, LZP, WRR, LSV, VIR],
VIR: [EZW, LZY, LZP, WRR, LSV],
LZP: [LZY, WRR, LSV, VIR],
WRR: [LZY, LZP, LSV, VIR],
LSV: [LZY, LZP, WRR, VIR]}","Node EZW is connected to nodes LZY, VIR.
Node LZY is connected to nodes EZW, LZP, WRR, LSV, VIR.
Node VIR is connected to nodes EZW, LZY, LZP, WRR, LSV.
Node LZP is connected to nodes LZY, WRR, LSV, VIR.
Node WRR is connected to nodes LZY, LZP, LSV, VIR.
Node LSV is connected to nodes LZY, LZP, WRR, VIR.","[LSV, VIR, WRR, EZW, LZY, LZP]",6,12,False,What is the degree of node EZW?,2,"Let's solve this problem step by step.
The neighbors of node EZW are: [LZY, VIR], and there are 2 neighbor nodes.
So the degree of node EZW is ","('[6, 2, 1, 0]',)",1,16
degree,"[(DXW, PEF), (DXW, BMT), (PEF, KDF), (PEF, KAM), (PEF, SBI), (KDF, ZXZ)]","{DXW: [PEF, BMT],
PEF: [DXW, KDF, KAM, SBI],
BMT: [DXW],
KDF: [PEF, ZXZ],
KAM: [PEF],
SBI: [PEF],
ZXZ: [KDF]}","Node DXW is connected to nodes PEF, BMT.
Node PEF is connected to nodes DXW, KDF, KAM, SBI.
Node BMT is connected to node DXW.
Node KDF is connected to nodes PEF, ZXZ.
Node KAM is connected to node PEF.
Node SBI is connected to node PEF.
Node ZXZ is connected to node KDF.","[SBI, KDF, PEF, DXW, ZXZ, BMT, KAM]",7,6,False,What is the degree of node KDF?,2,"Let's solve this problem step by step.
The neighbors of node KDF are: [PEF, ZXZ], and there are 2 neighbor nodes.
So the degree of node KDF is ","('[1, 2, 6, 0]',)",1,17
degree,"[(NFY, YHO), (NFY, JQF), (NFY, NOP), (NFY, XKW), (NFY, UZK), (YHO, NOP), (YHO, XKW), (YHO, UZK), (JQF, XKW), (JQF, NFY), (NOP, UZK), (NOP, NFY), (NOP, YHO), (XKW, YHO), (XKW, NOP), (UZK, NFY), (UZK, JQF), (UZK, XKW), (UZK, YFF), (YFF, UZK), (YFF, YHO), (YFF, JQF), (YFF, NOP)]","{NFY: [YHO, JQF, NOP, XKW, UZK],
YHO: [NOP, XKW, UZK],
JQF: [XKW, NFY],
NOP: [UZK, NFY, YHO],
XKW: [YHO, NOP],
UZK: [NFY, JQF, XKW, YFF],
YFF: [UZK, YHO, JQF, NOP]}","Node NFY is connected to nodes YHO, JQF, NOP, XKW, UZK.
Node YHO is connected to nodes NOP, XKW, UZK.
Node JQF is connected to nodes XKW, NFY.
Node NOP is connected to nodes UZK, NFY, YHO.
Node XKW is connected to nodes YHO, NOP.
Node UZK is connected to nodes NFY, JQF, XKW, YFF.
Node YFF is connected to nodes UZK, YHO, JQF, NOP.","[NFY, YFF, NOP, JQF, XKW, YHO, UZK]",7,23,True,What is the out-degree of node YHO?,3,"Let's solve this problem step by step.
The successors of node YHO are: [NOP, XKW, UZK], and there are 3 successor nodes.
So the degree of node YHO is ","('[1, 7, 3, 0]',)",2,18
degree,"[(KYD, ZEP), (KYD, HAR), (KYD, WCJ), (ZEP, JXS), (HAR, DMZ)]","{KYD: [ZEP, HAR, WCJ],
ZEP: [KYD, JXS],
HAR: [KYD, DMZ],
WCJ: [KYD],
JXS: [ZEP],
DMZ: [HAR]}","Node KYD is connected to nodes ZEP, HAR, WCJ.
Node ZEP is connected to nodes KYD, JXS.
Node HAR is connected to nodes KYD, DMZ.
Node WCJ is connected to node KYD.
Node JXS is connected to node ZEP.
Node DMZ is connected to node HAR.","[DMZ, WCJ, HAR, KYD, JXS, ZEP]",6,5,False,What is the degree of node JXS?,1,"Let's solve this problem step by step.
The neighbors of node JXS are: [ZEP], and there are 1 neighbor nodes.
So the degree of node JXS is ","('[6, 1, 10, 0]',)",1,19
degree,"[(QAF, ELB), (QAF, SUC), (QAF, HYG), (QAF, JBH), (ELB, SUC), (HYG, BYT), (BYT, KJP)]","{QAF: [ELB, SUC, HYG, JBH],
ELB: [QAF, SUC],
SUC: [QAF, ELB],
HYG: [QAF, BYT],
JBH: [QAF],
BYT: [HYG, KJP],
KJP: [BYT]}","Node QAF is connected to nodes ELB, SUC, HYG, JBH.
Node ELB is connected to nodes QAF, SUC.
Node SUC is connected to nodes QAF, ELB.
Node HYG is connected to nodes QAF, BYT.
Node JBH is connected to node QAF.
Node BYT is connected to nodes HYG, KJP.
Node KJP is connected to node BYT.","[KJP, SUC, QAF, BYT, ELB, HYG, JBH]",7,7,False,What is the degree of node QAF?,4,"Let's solve this problem step by step.
The neighbors of node QAF are: [ELB, SUC, HYG, JBH], and there are 4 neighbor nodes.
So the degree of node QAF is ","('[8, 0, 4, 10]',)",2,20
degree,"[(EAE, WMB), (EAE, MCR), (EAE, KPN), (EAE, YNH), (WMB, EKM), (WMB, MCR), (WMB, YNH), (MCR, KPN), (MCR, YNH), (KPN, EKM), (KPN, YNH), (YNH, EKM)]","{EAE: [WMB, MCR, KPN, YNH],
WMB: [EAE, EKM, MCR, YNH],
MCR: [EAE, WMB, KPN, YNH],
KPN: [EAE, EKM, MCR, YNH],
YNH: [EAE, WMB, EKM, MCR, KPN],
EKM: [WMB, KPN, YNH]}","Node EAE is connected to nodes WMB, MCR, KPN, YNH.
Node WMB is connected to nodes EAE, EKM, MCR, YNH.
Node MCR is connected to nodes EAE, WMB, KPN, YNH.
Node KPN is connected to nodes EAE, EKM, MCR, YNH.
Node YNH is connected to nodes EAE, WMB, EKM, MCR, KPN.
Node EKM is connected to nodes WMB, KPN, YNH.","[WMB, EKM, KPN, EAE, MCR, YNH]",6,12,False,What is the degree of node EKM?,3,"Let's solve this problem step by step.
The neighbors of node EKM are: [WMB, KPN, YNH], and there are 3 neighbor nodes.
So the degree of node EKM is ","('[3, 0, 5, 10]',)",0,21
degree,"[(UPJ, YYZ), (UPJ, REI), (REI, SUC), (REI, NBY)]","{UPJ: [YYZ, REI],
YYZ: [UPJ],
REI: [UPJ, SUC, NBY],
SUC: [REI],
NBY: [REI]}","Node UPJ is connected to nodes YYZ, REI.
Node YYZ is connected to node UPJ.
Node REI is connected to nodes UPJ, SUC, NBY.
Node SUC is connected to node REI.
Node NBY is connected to node REI.","[UPJ, SUC, NBY, REI, YYZ]",5,4,False,What is the degree of node UPJ?,2,"Let's solve this problem step by step.
The neighbors of node UPJ are: [YYZ, REI], and there are 2 neighbor nodes.
So the degree of node UPJ is ","('[7, 6, 0, 2]',)",3,22
degree,"[(YFI, HIO), (YFI, SKV), (YFI, XJW), (YFI, QBY), (HIO, ODM), (HIO, SKV), (HIO, XJW), (HIO, QBY), (SKV, XJW), (SKV, QBY), (XJW, ODM), (XJW, QBY), (QBY, ODM)]","{YFI: [HIO, SKV, XJW, QBY],
HIO: [YFI, ODM, SKV, XJW, QBY],
SKV: [YFI, HIO, XJW, QBY],
XJW: [YFI, HIO, ODM, SKV, QBY],
QBY: [YFI, HIO, ODM, SKV, XJW],
ODM: [HIO, XJW, QBY]}","Node YFI is connected to nodes HIO, SKV, XJW, QBY.
Node HIO is connected to nodes YFI, ODM, SKV, XJW, QBY.
Node SKV is connected to nodes YFI, HIO, XJW, QBY.
Node XJW is connected to nodes YFI, HIO, ODM, SKV, QBY.
Node QBY is connected to nodes YFI, HIO, ODM, SKV, XJW.
Node ODM is connected to nodes HIO, XJW, QBY.","[ODM, SKV, XJW, HIO, QBY, YFI]",6,13,False,What is the degree of node ODM?,3,"Let's solve this problem step by step.
The neighbors of node ODM are: [HIO, XJW, QBY], and there are 3 neighbor nodes.
So the degree of node ODM is ","('[0, 10, 6, 3]',)",3,23
degree,"[(QJE, CYF), (QJE, MNJ), (QJE, DOR), (CYF, MNJ), (CYF, DOR), (CYF, IDB), (CYF, QJE), (MNJ, ESK), (MNJ, DOR), (MNJ, CYF), (DOR, QJE), (DOR, CYF), (DOR, MNJ), (DOR, ESK), (IDB, QJE), (IDB, DOR), (ESK, IDB), (ESK, CYF), (ESK, MNJ)]","{QJE: [CYF, MNJ, DOR],
CYF: [MNJ, DOR, IDB, QJE],
MNJ: [ESK, DOR, CYF],
DOR: [QJE, CYF, MNJ, ESK],
IDB: [QJE, DOR],
ESK: [IDB, CYF, MNJ]}","Node QJE is connected to nodes CYF, MNJ, DOR.
Node CYF is connected to nodes MNJ, DOR, IDB, QJE.
Node MNJ is connected to nodes ESK, DOR, CYF.
Node DOR is connected to nodes QJE, CYF, MNJ, ESK.
Node IDB is connected to nodes QJE, DOR.
Node ESK is connected to nodes IDB, CYF, MNJ.","[MNJ, IDB, DOR, QJE, ESK, CYF]",6,19,True,What is the out-degree of node IDB?,2,"Let's solve this problem step by step.
The successors of node IDB are: [QJE, DOR], and there are 2 successor nodes.
So the degree of node IDB is ","('[6, 2, 10, 0]',)",1,24
degree,"[(CFO, XNV), (CFO, NDQ), (NDQ, FXQ), (NDQ, FVK)]","{CFO: [XNV, NDQ],
XNV: [CFO],
NDQ: [CFO, FXQ, FVK],
FXQ: [NDQ],
FVK: [NDQ]}","Node CFO is connected to nodes XNV, NDQ.
Node XNV is connected to node CFO.
Node NDQ is connected to nodes CFO, FXQ, FVK.
Node FXQ is connected to node NDQ.
Node FVK is connected to node NDQ.","[FXQ, FVK, NDQ, CFO, XNV]",5,4,False,What is the degree of node FXQ?,1,"Let's solve this problem step by step.
The neighbors of node FXQ are: [NDQ], and there are 1 neighbor nodes.
So the degree of node FXQ is ","('[0, 2, 4, 1]',)",3,25
degree,"[(QWV, JGE), (QWV, RWM), (QWV, TNL), (QWV, LLJ)]","{QWV: [JGE, RWM, TNL, LLJ],
JGE: [QWV],
RWM: [QWV],
TNL: [QWV],
LLJ: [QWV]}","Node QWV is connected to nodes JGE, RWM, TNL, LLJ.
Node JGE is connected to node QWV.
Node RWM is connected to node QWV.
Node TNL is connected to node QWV.
Node LLJ is connected to node QWV.","[RWM, JGE, TNL, LLJ, QWV]",5,4,False,What is the degree of node LLJ?,1,"Let's solve this problem step by step.
The neighbors of node LLJ are: [QWV], and there are 1 neighbor nodes.
So the degree of node LLJ is ","('[6, 0, 1, 4]',)",2,26
degree,"[(CHO, YGV), (CHO, GTS), (CHO, NQM), (CHO, WUN), (YGV, ODC), (YGV, WUN), (GTS, ODC), (GTS, YGV), (NQM, WUN), (ODC, YGV), (ODC, NQM)]","{CHO: [YGV, GTS, NQM, WUN],
YGV: [ODC, WUN],
GTS: [ODC, YGV],
NQM: [WUN],
WUN: [],
ODC: [YGV, NQM]}","Node CHO is connected to nodes YGV, GTS, NQM, WUN.
Node YGV is connected to nodes ODC, WUN.
Node GTS is connected to nodes ODC, YGV.
Node NQM is connected to node WUN.
Node ODC is connected to nodes YGV, NQM.","[YGV, NQM, WUN, ODC, GTS, CHO]",6,11,True,What is the out-degree of node ODC?,2,"Let's solve this problem step by step.
The successors of node ODC are: [YGV, NQM], and there are 2 successor nodes.
So the degree of node ODC is ","('[0, 2, 5, 9]',)",1,27
degree,"[(XNG, VTG), (XNG, FPF), (XNG, UYM), (VTG, UXZ), (VTG, FPF), (VTG, UYM), (VTG, VWI), (FPF, UYM), (FPF, VWI), (UYM, UXZ), (UYM, VWI), (UXZ, VWI)]","{XNG: [VTG, FPF, UYM],
VTG: [XNG, UXZ, FPF, UYM, VWI],
FPF: [XNG, VTG, UYM, VWI],
UYM: [XNG, UXZ, VTG, FPF, VWI],
UXZ: [VTG, UYM, VWI],
VWI: [UXZ, VTG, FPF, UYM]}","Node XNG is connected to nodes VTG, FPF, UYM.
Node VTG is connected to nodes XNG, UXZ, FPF, UYM, VWI.
Node FPF is connected to nodes XNG, VTG, UYM, VWI.
Node UYM is connected to nodes XNG, UXZ, VTG, FPF, VWI.
Node UXZ is connected to nodes VTG, UYM, VWI.
Node VWI is connected to nodes UXZ, VTG, FPF, UYM.","[FPF, UXZ, VWI, UYM, XNG, VTG]",6,12,False,What is the degree of node UXZ?,3,"Let's solve this problem step by step.
The neighbors of node UXZ are: [VTG, UYM, VWI], and there are 3 neighbor nodes.
So the degree of node UXZ is ","('[3, 0, 9, 5]',)",0,28
