task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
clustering_coefficient,"[(<4>, <0>), (<4>, <6>), (<0>, <3>), (<6>, <1>), (<3>, <2>), (<2>, <5>), (<5>, <1>)]","{<4>: [<0>, <6>],
<0>: [<4>, <3>],
<6>: [<4>, <1>],
<3>: [<0>, <2>],
<2>: [<3>, <5>],
<5>: [<2>, <1>],
<1>: [<6>, <5>]}","Node <4> is connected to nodes <0>, <6>.
Node <0> is connected to nodes <4>, <3>.
Node <6> is connected to nodes <4>, <1>.
Node <3> is connected to nodes <0>, <2>.
Node <2> is connected to nodes <3>, <5>.
Node <5> is connected to nodes <2>, <1>.
Node <1> is connected to nodes <6>, <5>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,7,False,What is the clustering coefficient of node <2>?,0.0000,"Let's calculate the clustering coefficient step by step.
For an undirected graph, the clustering coefficient for a node u is 2 * T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the degree of u.
Node <2>'s neighbors are [<3>, <5>]. There are 0 edges between them: [].
Node <2>'s degree is 2.
So the the clustering coefficient of node <2> is 2 * 0 / (2 * (2 - 1)) = ","('[0.4928, 0.8081, 0.0000, 0.7405]',)",2,10
clustering_coefficient,"[(<6>, <1>), (<6>, <4>), (<6>, <3>), (<1>, <5>), (<4>, <3>), (<5>, <2>), (<2>, <0>)]","{<6>: [<1>, <4>, <3>],
<1>: [<6>, <5>],
<4>: [<6>, <3>],
<3>: [<6>, <4>],
<5>: [<1>, <2>],
<2>: [<5>, <0>],
<0>: [<2>]}","Node <6> is connected to nodes <1>, <4>, <3>.
Node <1> is connected to nodes <6>, <5>.
Node <4> is connected to nodes <6>, <3>.
Node <3> is connected to nodes <6>, <4>.
Node <5> is connected to nodes <1>, <2>.
Node <2> is connected to nodes <5>, <0>.
Node <0> is connected to node <2>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,7,False,What is the clustering coefficient of node <6>?,0.3333,"Let's calculate the clustering coefficient step by step.
For an undirected graph, the clustering coefficient for a node u is 2 * T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the degree of u.
Node <6>'s neighbors are [<1>, <4>, <3>]. There are 1 edges between them: [(<4>, <3>)].
Node <6>'s degree is 3.
So the the clustering coefficient of node <6> is 2 * 1 / (3 * (3 - 1)) = ","('[0.5869, 0.3333, 0.0000, 0.6425]',)",1,11
clustering_coefficient,"[(<1>, <2>), (<1>, <3>), (<2>, <0>), (<2>, <4>), (<0>, <4>)]","{<1>: [<2>, <3>],
<2>: [<1>, <0>, <4>],
<3>: [<1>],
<0>: [<2>, <4>],
<4>: [<2>, <0>]}","Node <1> is connected to nodes <2>, <3>.
Node <2> is connected to nodes <1>, <0>, <4>.
Node <3> is connected to node <1>.
Node <0> is connected to nodes <2>, <4>.
Node <4> is connected to nodes <2>, <0>.","[<0>, <1>, <2>, <3>, <4>]",5,5,False,What is the clustering coefficient of node <2>?,0.3333,"Let's calculate the clustering coefficient step by step.
For an undirected graph, the clustering coefficient for a node u is 2 * T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the degree of u.
Node <2>'s neighbors are [<1>, <0>, <4>]. There are 1 edges between them: [(<0>, <4>)].
Node <2>'s degree is 3.
So the the clustering coefficient of node <2> is 2 * 1 / (3 * (3 - 1)) = ","('[0.0000, 0.0049, 0.3333, 0.4633]',)",2,12
clustering_coefficient,"[(<2>, <3>), (<2>, <0>), (<3>, <1>), (<0>, <4>), (<1>, <4>)]","{<2>: [<3>, <0>],
<3>: [<2>, <1>],
<0>: [<2>, <4>],
<1>: [<3>, <4>],
<4>: [<1>, <0>]}","Node <2> is connected to nodes <3>, <0>.
Node <3> is connected to nodes <2>, <1>.
Node <0> is connected to nodes <2>, <4>.
Node <1> is connected to nodes <3>, <4>.
Node <4> is connected to nodes <1>, <0>.","[<0>, <1>, <2>, <3>, <4>]",5,5,False,What is the clustering coefficient of node <4>?,0.0000,"Let's calculate the clustering coefficient step by step.
For an undirected graph, the clustering coefficient for a node u is 2 * T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the degree of u.
Node <4>'s neighbors are [<1>, <0>]. There are 0 edges between them: [].
Node <4>'s degree is 2.
So the the clustering coefficient of node <4> is 2 * 0 / (2 * (2 - 1)) = ","('[0.0000, 0.8929, 0.5084, 0.5260]',)",0,13
clustering_coefficient,"[(<1>, <4>), (<1>, <2>), (<4>, <2>), (<4>, <1>), (<4>, <0>), (<2>, <4>), (<2>, <3>), (<0>, <3>), (<0>, <1>), (<3>, <1>), (<3>, <0>), (<3>, <4>)]","{<1>: [<4>, <2>],
<4>: [<2>, <1>, <0>],
<2>: [<4>, <3>],
<0>: [<3>, <1>],
<3>: [<1>, <0>, <4>]}","Node <1> is connected to nodes <4>, <2>.
Node <4> is connected to nodes <2>, <1>, <0>.
Node <2> is connected to nodes <4>, <3>.
Node <0> is connected to nodes <3>, <1>.
Node <3> is connected to nodes <1>, <0>, <4>.","[<0>, <1>, <2>, <3>, <4>]",5,12,True,"What is the clustering coefficient of node <4>? For a directed graph, we consider a node's successors as its neighbors.",0.3333,"Let's calculate the clustering coefficient step by step.
For a directed graph, the clustering coefficient for a node u is T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the out-degree of u.
Node <4>'s neighbors are [<2>, <1>, <0>]. There are 2 edges between them: [(<1>, <2>), (<0>, <1>)].
Node <4>'s out-degree is 3.
So the the clustering coefficient of node <4> is 2 / (3 * (3 - 1)) = ","('[0.0000, 0.4960, 0.3333, 0.5812]',)",2,14
clustering_coefficient,"[(<0>, <2>), (<0>, <4>), (<0>, <6>), (<0>, <5>), (<2>, <4>), (<2>, <5>), (<2>, <3>), (<4>, <6>), (<4>, <0>), (<4>, <3>), (<4>, <2>), (<6>, <5>), (<6>, <0>), (<6>, <3>), (<6>, <2>), (<5>, <3>), (<3>, <4>), (<3>, <6>), (<1>, <3>), (<1>, <2>), (<1>, <6>)]","{<0>: [<2>, <4>, <6>, <5>],
<2>: [<4>, <5>, <3>],
<4>: [<6>, <0>, <3>, <2>],
<6>: [<5>, <0>, <3>, <2>],
<5>: [<3>],
<3>: [<4>, <6>],
<1>: [<3>, <2>, <6>]}","Node <0> is connected to nodes <2>, <4>, <6>, <5>.
Node <2> is connected to nodes <4>, <5>, <3>.
Node <4> is connected to nodes <6>, <0>, <3>, <2>.
Node <6> is connected to nodes <5>, <0>, <3>, <2>.
Node <5> is connected to node <3>.
Node <3> is connected to nodes <4>, <6>.
Node <1> is connected to nodes <3>, <2>, <6>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,21,True,"What is the clustering coefficient of node <4>? For a directed graph, we consider a node's successors as its neighbors.",0.5833,"Let's calculate the clustering coefficient step by step.
For a directed graph, the clustering coefficient for a node u is T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the out-degree of u.
Node <4>'s neighbors are [<6>, <0>, <3>, <2>]. There are 7 edges between them: [(<6>, <0>), (<6>, <3>), (<6>, <2>), (<0>, <6>), (<0>, <2>), (<3>, <6>), (<2>, <3>)].
Node <4>'s out-degree is 4.
So the the clustering coefficient of node <4> is 7 / (4 * (4 - 1)) = ","('[0.5833, 0.9131, 0.3565, 0.0000]',)",0,15
clustering_coefficient,"[(<5>, <4>), (<5>, <1>), (<4>, <2>), (<4>, <1>), (<1>, <5>), (<1>, <3>), (<0>, <4>), (<0>, <3>), (<6>, <4>), (<6>, <2>), (<6>, <1>), (<6>, <5>), (<6>, <3>), (<2>, <4>)]","{<5>: [<4>, <1>],
<4>: [<2>, <1>],
<1>: [<5>, <3>],
<0>: [<4>, <3>],
<3>: [],
<6>: [<4>, <2>, <1>, <5>, <3>],
<2>: [<4>]}","Node <5> is connected to nodes <4>, <1>.
Node <4> is connected to nodes <2>, <1>.
Node <1> is connected to nodes <5>, <3>.
Node <0> is connected to nodes <4>, <3>.
Node <6> is connected to nodes <4>, <2>, <1>, <5>, <3>.
Node <2> is connected to node <4>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,14,True,"What is the clustering coefficient of node <6>? For a directed graph, we consider a node's successors as its neighbors.",0.3500,"Let's calculate the clustering coefficient step by step.
For a directed graph, the clustering coefficient for a node u is T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the out-degree of u.
Node <6>'s neighbors are [<4>, <2>, <1>, <5>, <3>]. There are 7 edges between them: [(<4>, <2>), (<4>, <1>), (<2>, <4>), (<1>, <5>), (<1>, <3>), (<5>, <4>), (<5>, <1>)].
Node <6>'s out-degree is 5.
So the the clustering coefficient of node <6> is 7 / (5 * (5 - 1)) = ","('[0.0000, 0.6151, 0.1746, 0.3500]',)",3,16
clustering_coefficient,"[(<2>, <1>), (<1>, <4>), (<1>, <3>), (<0>, <3>), (<0>, <1>), (<3>, <1>), (<3>, <2>), (<3>, <0>), (<4>, <0>), (<4>, <3>), (<4>, <1>)]","{<2>: [<1>],
<1>: [<4>, <3>],
<0>: [<3>, <1>],
<3>: [<1>, <2>, <0>],
<4>: [<0>, <3>, <1>]}","Node <2> is connected to node <1>.
Node <1> is connected to nodes <4>, <3>.
Node <0> is connected to nodes <3>, <1>.
Node <3> is connected to nodes <1>, <2>, <0>.
Node <4> is connected to nodes <0>, <3>, <1>.","[<0>, <1>, <2>, <3>, <4>]",5,11,True,"What is the clustering coefficient of node <0>? For a directed graph, we consider a node's successors as its neighbors.",1.0000,"Let's calculate the clustering coefficient step by step.
For a directed graph, the clustering coefficient for a node u is T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the out-degree of u.
Node <0>'s neighbors are [<3>, <1>]. There are 2 edges between them: [(<3>, <1>), (<1>, <3>)].
Node <0>'s out-degree is 2.
So the the clustering coefficient of node <0> is 2 / (2 * (2 - 1)) = ","('[1.0000, 0.2688, 0.0000, 0.3648]',)",0,17
clustering_coefficient,"[(<0>, <3>), (<0>, <4>), (<0>, <1>), (<3>, <4>), (<3>, <2>), (<4>, <2>), (<4>, <0>), (<4>, <3>), (<1>, <0>), (<1>, <4>), (<2>, <1>)]","{<0>: [<3>, <4>, <1>],
<3>: [<4>, <2>],
<4>: [<2>, <0>, <3>],
<1>: [<0>, <4>],
<2>: [<1>]}","Node <0> is connected to nodes <3>, <4>, <1>.
Node <3> is connected to nodes <4>, <2>.
Node <4> is connected to nodes <2>, <0>, <3>.
Node <1> is connected to nodes <0>, <4>.
Node <2> is connected to node <1>.","[<0>, <1>, <2>, <3>, <4>]",5,11,True,"What is the clustering coefficient of node <1>? For a directed graph, we consider a node's successors as its neighbors.",1.0000,"Let's calculate the clustering coefficient step by step.
For a directed graph, the clustering coefficient for a node u is T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the out-degree of u.
Node <1>'s neighbors are [<0>, <4>]. There are 2 edges between them: [(<0>, <4>), (<4>, <0>)].
Node <1>'s out-degree is 2.
So the the clustering coefficient of node <1> is 2 / (2 * (2 - 1)) = ","('[0.2033, 1.0000, 0.0000, 0.0340]',)",1,18
clustering_coefficient,"[(<2>, <3>), (<2>, <1>), (<2>, <4>), (<3>, <0>), (<3>, <4>)]","{<2>: [<3>, <1>, <4>],
<3>: [<2>, <0>, <4>],
<1>: [<2>],
<4>: [<2>, <3>],
<0>: [<3>]}","Node <2> is connected to nodes <3>, <1>, <4>.
Node <3> is connected to nodes <2>, <0>, <4>.
Node <1> is connected to node <2>.
Node <4> is connected to nodes <2>, <3>.
Node <0> is connected to node <3>.","[<0>, <1>, <2>, <3>, <4>]",5,5,False,What is the clustering coefficient of node <3>?,0.3333,"Let's calculate the clustering coefficient step by step.
For an undirected graph, the clustering coefficient for a node u is 2 * T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the degree of u.
Node <3>'s neighbors are [<2>, <0>, <4>]. There are 1 edges between them: [(<2>, <4>)].
Node <3>'s degree is 3.
So the the clustering coefficient of node <3> is 2 * 1 / (3 * (3 - 1)) = ","('[0.4805, 0.0000, 0.1914, 0.3333]',)",3,19
clustering_coefficient,"[(<4>, <3>), (<4>, <2>), (<2>, <4>), (<0>, <3>), (<0>, <4>), (<1>, <4>), (<1>, <0>), (<1>, <2>)]","{<4>: [<3>, <2>],
<3>: [],
<2>: [<4>],
<0>: [<3>, <4>],
<1>: [<4>, <0>, <2>]}","Node <4> is connected to nodes <3>, <2>.
Node <2> is connected to node <4>.
Node <0> is connected to nodes <3>, <4>.
Node <1> is connected to nodes <4>, <0>, <2>.","[<0>, <1>, <2>, <3>, <4>]",5,8,True,"What is the clustering coefficient of node <4>? For a directed graph, we consider a node's successors as its neighbors.",0.0000,"Let's calculate the clustering coefficient step by step.
For a directed graph, the clustering coefficient for a node u is T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the out-degree of u.
Node <4>'s neighbors are [<3>, <2>]. There are 0 edges between them: [].
Node <4>'s out-degree is 2.
So the the clustering coefficient of node <4> is 0 / (2 * (2 - 1)) = ","('[0.0000, 0.8978, 0.2791, 0.6709]',)",0,20
clustering_coefficient,"[(<5>, <1>), (<5>, <3>), (<5>, <0>), (<1>, <0>), (<3>, <5>), (<3>, <6>), (<3>, <1>), (<0>, <1>), (<6>, <0>), (<6>, <5>), (<2>, <5>), (<4>, <5>), (<4>, <1>), (<4>, <0>)]","{<5>: [<1>, <3>, <0>],
<1>: [<0>],
<3>: [<5>, <6>, <1>],
<0>: [<1>],
<6>: [<0>, <5>],
<2>: [<5>],
<4>: [<5>, <1>, <0>]}","Node <5> is connected to nodes <1>, <3>, <0>.
Node <1> is connected to node <0>.
Node <3> is connected to nodes <5>, <6>, <1>.
Node <0> is connected to node <1>.
Node <6> is connected to nodes <0>, <5>.
Node <2> is connected to node <5>.
Node <4> is connected to nodes <5>, <1>, <0>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,14,True,"What is the clustering coefficient of node <6>? For a directed graph, we consider a node's successors as its neighbors.",0.5000,"Let's calculate the clustering coefficient step by step.
For a directed graph, the clustering coefficient for a node u is T / (D * (D - 1)), where T is the number of edges between neighbors of u, and D is the out-degree of u.
Node <6>'s neighbors are [<0>, <5>]. There are 1 edges between them: [(<5>, <0>)].
Node <6>'s out-degree is 2.
So the the clustering coefficient of node <6> is 1 / (2 * (2 - 1)) = ","('[0.2743, 0.5000, 0.0000, 0.8842]',)",1,21
