task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,id
hamiltonian_path,"[(DYD, HJG), (DYD, TGN), (HJG, CIY), (TGN, HJG), (TGN, UWQ), (CIY, UON), (CIY, CIG), (VDT, HJG), (VDT, UWQ), (UWQ, XWZ), (UWQ, OGQ), (UWQ, CIG), (OGQ, UWQ), (OGQ, EGL), (XWZ, DGQ), (XWZ, TGN), (CIG, OGQ), (CIG, CIY), (CIG, XWZ), (DGQ, XTV), (DGQ, TGN), (XTV, DGQ), (XTV, VDT), (UON, XWZ), (UON, DYD), (UON, CIY)]","{DYD: [HJG, TGN],
HJG: [CIY],
TGN: [HJG, UWQ],
CIY: [UON, CIG],
VDT: [HJG, UWQ],
UWQ: [XWZ, OGQ, CIG],
OGQ: [UWQ, EGL],
EGL: [],
XWZ: [DGQ, TGN],
CIG: [OGQ, CIY, XWZ],
DGQ: [XTV, TGN],
XTV: [DGQ, VDT],
UON: [XWZ, DYD, CIY]}","Node DYD is connected to nodes HJG, TGN.
Node HJG is connected to node CIY.
Node TGN is connected to nodes HJG, UWQ.
Node CIY is connected to nodes UON, CIG.
Node VDT is connected to nodes HJG, UWQ.
Node UWQ is connected to nodes XWZ, OGQ, CIG.
Node OGQ is connected to nodes UWQ, EGL.
Node XWZ is connected to nodes DGQ, TGN.
Node CIG is connected to nodes OGQ, CIY, XWZ.
Node DGQ is connected to nodes XTV, TGN.
Node XTV is connected to nodes DGQ, VDT.
Node UON is connected to nodes XWZ, DYD, CIY.","[EGL, DGQ, DYD, CIY, UON, XWZ, TGN, HJG, XTV, VDT, OGQ, CIG, UWQ]",13,26,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[XWZ, DGQ, XTV, VDT, HJG, CIY, UON, DYD, TGN, UWQ, CIG, OGQ, EGL]",57
hamiltonian_path,"[(TIE, FAD), (TIE, UNH), (TIE, YYC), (FAD, ZRB), (FAD, TVR), (UNH, EIS), (UNH, TIE), (YYC, FAD), (YYC, XAL), (ZRB, EIS), (ZRB, FSK), (TVR, FSK), (TVR, HRF), (FSK, ZRB), (FSK, HRF), (HRF, ZRB), (HRF, XAL), (HRF, FSK), (XAL, PXI), (EIS, UNH), (EIS, FSK), (EIS, TIE), (EIS, TVR), (PXI, ZRB), (PXI, XAL), (PXI, FAD)]","{TIE: [FAD, UNH, YYC],
FAD: [ZRB, TVR],
UNH: [EIS, TIE],
YYC: [FAD, XAL],
ZRB: [EIS, FSK],
TVR: [FSK, HRF],
FSK: [ZRB, HRF],
HRF: [ZRB, XAL, FSK],
XAL: [PXI],
EIS: [UNH, FSK, TIE, TVR],
PXI: [ZRB, XAL, FAD]}","Node TIE is connected to nodes FAD, UNH, YYC.
Node FAD is connected to nodes ZRB, TVR.
Node UNH is connected to nodes EIS, TIE.
Node YYC is connected to nodes FAD, XAL.
Node ZRB is connected to nodes EIS, FSK.
Node TVR is connected to nodes FSK, HRF.
Node FSK is connected to nodes ZRB, HRF.
Node HRF is connected to nodes ZRB, XAL, FSK.
Node XAL is connected to node PXI.
Node EIS is connected to nodes UNH, FSK, TIE, TVR.
Node PXI is connected to nodes ZRB, XAL, FAD.","[TVR, TIE, PXI, EIS, HRF, XAL, UNH, ZRB, FAD, YYC, FSK]",11,26,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[UNH, TIE, YYC, XAL, PXI, FAD, ZRB, EIS, TVR, FSK, HRF]",58
hamiltonian_path,"[(QPY, HZL), (QPY, YTL), (QPY, YUM), (HZL, OVC), (HZL, AZD), (YTL, OVC), (YTL, NPH), (YTL, YUM), (YUM, OVC), (YUM, SAA), (OVC, AZD), (NPH, DHM), (DHM, SAA)]","{QPY: [HZL, YTL, YUM],
HZL: [QPY, OVC, AZD],
YTL: [QPY, OVC, NPH, YUM],
YUM: [QPY, YTL, OVC, SAA],
OVC: [HZL, YTL, YUM, AZD],
AZD: [HZL, OVC],
NPH: [YTL, DHM],
DHM: [NPH, SAA],
SAA: [DHM, YUM]}","Node QPY is connected to nodes HZL, YTL, YUM.
Node HZL is connected to nodes QPY, OVC, AZD.
Node YTL is connected to nodes QPY, OVC, NPH, YUM.
Node YUM is connected to nodes QPY, YTL, OVC, SAA.
Node OVC is connected to nodes HZL, YTL, YUM, AZD.
Node AZD is connected to nodes HZL, OVC.
Node NPH is connected to nodes YTL, DHM.
Node DHM is connected to nodes NPH, SAA.
Node SAA is connected to nodes DHM, YUM.","[AZD, YTL, DHM, HZL, QPY, OVC, YUM, NPH, SAA]",9,13,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[OVC, YTL, NPH, DHM, SAA, YUM, QPY, HZL, AZD]",59
hamiltonian_path,"[(HXB, HWM), (HXB, UKZ), (HXB, UGD), (HXB, USF), (HWM, USF), (UKZ, YSK), (UGD, TDH), (TDH, OLL), (TDH, YSK), (OLL, YSK)]","{HXB: [HWM, UKZ, UGD, USF],
HWM: [HXB, USF],
UKZ: [HXB, YSK],
UGD: [HXB, TDH],
USF: [HXB, HWM],
TDH: [OLL, UGD, YSK],
OLL: [TDH, YSK],
YSK: [TDH, OLL, UKZ]}","Node HXB is connected to nodes HWM, UKZ, UGD, USF.
Node HWM is connected to nodes HXB, USF.
Node UKZ is connected to nodes HXB, YSK.
Node UGD is connected to nodes HXB, TDH.
Node USF is connected to nodes HXB, HWM.
Node TDH is connected to nodes OLL, UGD, YSK.
Node OLL is connected to nodes TDH, YSK.
Node YSK is connected to nodes TDH, OLL, UKZ.","[UGD, USF, YSK, OLL, TDH, UKZ, HXB, HWM]",8,10,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[UGD, TDH, OLL, YSK, UKZ, HXB, USF, HWM]",60
hamiltonian_path,"[(HDL, CSN), (HDL, EGK), (HDL, OPD), (HDL, NLB), (CSN, JPN), (CSN, NLB), (CSN, DTU), (CSN, MRD), (CSN, CEF), (CSN, EGK), (CSN, TBC), (EGK, DTU), (EGK, JPN), (EGK, TBC), (EGK, UPQ), (EGK, ERK), (OPD, DTU), (OPD, TBC), (OPD, IFU), (OPD, NLB), (OPD, CEF), (NLB, TBC), (NLB, JPN), (NLB, PRD), (JPN, MRD), (JPN, TBC), (JPN, IFU), (JPN, PRD), (JPN, CEF), (DTU, UPQ), (DTU, IFU), (DTU, TBC), (DTU, ERK), (MRD, TBC), (MRD, PRD), (MRD, IFU), (MRD, UPQ), (MRD, CEF), (CEF, TBC), (CEF, IFU), (TBC, ERK), (UPQ, ERK), (ERK, IFU)]","{HDL: [CSN, EGK, OPD, NLB],
CSN: [HDL, JPN, NLB, DTU, MRD, CEF, EGK, TBC],
EGK: [HDL, CSN, DTU, JPN, TBC, UPQ, ERK],
OPD: [HDL, DTU, TBC, IFU, NLB, CEF],
NLB: [HDL, CSN, TBC, JPN, OPD, PRD],
JPN: [CSN, EGK, MRD, TBC, NLB, IFU, PRD, CEF],
DTU: [CSN, EGK, UPQ, IFU, OPD, TBC, ERK],
MRD: [CSN, TBC, JPN, PRD, IFU, UPQ, CEF],
CEF: [CSN, MRD, TBC, JPN, IFU, OPD],
TBC: [CSN, EGK, DTU, MRD, NLB, OPD, JPN, CEF, ERK],
UPQ: [EGK, DTU, MRD, ERK],
ERK: [EGK, DTU, TBC, UPQ, IFU],
IFU: [DTU, MRD, JPN, OPD, ERK, CEF],
PRD: [MRD, JPN, NLB]}","Node HDL is connected to nodes CSN, EGK, OPD, NLB.
Node CSN is connected to nodes HDL, JPN, NLB, DTU, MRD, CEF, EGK, TBC.
Node EGK is connected to nodes HDL, CSN, DTU, JPN, TBC, UPQ, ERK.
Node OPD is connected to nodes HDL, DTU, TBC, IFU, NLB, CEF.
Node NLB is connected to nodes HDL, CSN, TBC, JPN, OPD, PRD.
Node JPN is connected to nodes CSN, EGK, MRD, TBC, NLB, IFU, PRD, CEF.
Node DTU is connected to nodes CSN, EGK, UPQ, IFU, OPD, TBC, ERK.
Node MRD is connected to nodes CSN, TBC, JPN, PRD, IFU, UPQ, CEF.
Node CEF is connected to nodes CSN, MRD, TBC, JPN, IFU, OPD.
Node TBC is connected to nodes CSN, EGK, DTU, MRD, NLB, OPD, JPN, CEF, ERK.
Node UPQ is connected to nodes EGK, DTU, MRD, ERK.
Node ERK is connected to nodes EGK, DTU, TBC, UPQ, IFU.
Node IFU is connected to nodes DTU, MRD, JPN, OPD, ERK, CEF.
Node PRD is connected to nodes MRD, JPN, NLB.","[DTU, CSN, OPD, ERK, TBC, IFU, MRD, NLB, CEF, JPN, PRD, EGK, UPQ, HDL]",14,43,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[OPD, CEF, JPN, MRD, PRD, NLB, HDL, EGK, UPQ, DTU, CSN, TBC, ERK, IFU]",61
hamiltonian_path,"[(WZY, MRF), (WZY, YLV), (WZY, QZT), (MRF, IRH), (MRF, DLL), (MRF, YLV), (MRF, YRC), (YLV, THT), (YLV, ROV), (QZT, WZY), (IRH, CFW), (DLL, MRF), (YRC, IRH), (YRC, YLV), (YRC, OQG), (THT, OQG), (THT, CFW), (ROV, THT), (OQG, IRH), (OQG, YLV), (OQG, CFW), (CFW, QZT), (CFW, DLL)]","{WZY: [MRF, YLV, QZT],
MRF: [IRH, DLL, YLV, YRC],
YLV: [THT, ROV],
QZT: [WZY],
IRH: [CFW],
DLL: [MRF],
YRC: [IRH, YLV, OQG],
THT: [OQG, CFW],
ROV: [THT],
OQG: [IRH, YLV, CFW],
CFW: [QZT, DLL]}","Node WZY is connected to nodes MRF, YLV, QZT.
Node MRF is connected to nodes IRH, DLL, YLV, YRC.
Node YLV is connected to nodes THT, ROV.
Node QZT is connected to node WZY.
Node IRH is connected to node CFW.
Node DLL is connected to node MRF.
Node YRC is connected to nodes IRH, YLV, OQG.
Node THT is connected to nodes OQG, CFW.
Node ROV is connected to node THT.
Node OQG is connected to nodes IRH, YLV, CFW.
Node CFW is connected to nodes QZT, DLL.","[DLL, THT, ROV, MRF, IRH, YRC, YLV, QZT, CFW, WZY, OQG]",11,23,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[DLL, MRF, YRC, IRH, CFW, QZT, WZY, YLV, ROV, THT, OQG]",62
hamiltonian_path,"[(TSB, XDZ), (TSB, CVX), (TSB, AKC), (TSB, UXO), (TSB, IIN), (XDZ, AKC), (XDZ, TSB), (CVX, AKC), (CVX, XDZ), (AKC, SUL), (UXO, CVX), (UXO, LAV), (IIN, HDN), (IIN, AKC), (IIN, LAV), (SUL, TSB), (SUL, IIN), (SUL, LAV), (HDN, AKC), (HDN, LAV), (LAV, TSB), (LAV, AKC), (LAV, HDN)]","{TSB: [XDZ, CVX, AKC, UXO, IIN],
XDZ: [AKC, TSB],
CVX: [AKC, XDZ],
AKC: [SUL],
UXO: [CVX, LAV],
IIN: [HDN, AKC, LAV],
SUL: [TSB, IIN, LAV],
HDN: [AKC, LAV],
LAV: [TSB, AKC, HDN]}","Node TSB is connected to nodes XDZ, CVX, AKC, UXO, IIN.
Node XDZ is connected to nodes AKC, TSB.
Node CVX is connected to nodes AKC, XDZ.
Node AKC is connected to node SUL.
Node UXO is connected to nodes CVX, LAV.
Node IIN is connected to nodes HDN, AKC, LAV.
Node SUL is connected to nodes TSB, IIN, LAV.
Node HDN is connected to nodes AKC, LAV.
Node LAV is connected to nodes TSB, AKC, HDN.","[IIN, LAV, XDZ, CVX, SUL, TSB, AKC, HDN, UXO]",9,23,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[UXO, CVX, XDZ, AKC, SUL, IIN, HDN, LAV, TSB]",63
hamiltonian_path,"[(VSM, ZBH), (VSM, XSC), (VSM, ZEW), (VSM, JUH), (VSM, JZE), (VSM, KVR), (ZBH, ZEW), (ZBH, LLP), (ZBH, RMK), (XSC, ZEW), (XSC, TCO), (XSC, SIO), (ZEW, JUH), (ZEW, LLP), (JUH, LVD), (JUH, JZE), (JUH, KVR), (JZE, JFK), (JZE, NHJ), (JZE, RMK), (KVR, LVD), (KVR, SIO), (LLP, BSS), (RMK, TCO), (LVD, BSS), (BSS, JFK), (BSS, TCO), (JFK, SIO), (SIO, NHJ)]","{VSM: [ZBH, XSC, ZEW, JUH, JZE, KVR],
ZBH: [VSM, ZEW, LLP, RMK],
XSC: [VSM, ZEW, TCO, SIO],
ZEW: [VSM, ZBH, JUH, XSC, LLP],
JUH: [VSM, LVD, JZE, ZEW, KVR],
JZE: [VSM, JFK, JUH, NHJ, RMK],
KVR: [VSM, LVD, JUH, SIO],
LLP: [ZBH, BSS, ZEW],
RMK: [ZBH, JZE, TCO],
LVD: [BSS, JUH, KVR],
BSS: [LVD, JFK, TCO, LLP],
JFK: [BSS, JZE, SIO],
TCO: [BSS, XSC, RMK],
SIO: [JFK, XSC, KVR, NHJ],
NHJ: [JZE, SIO]}","Node VSM is connected to nodes ZBH, XSC, ZEW, JUH, JZE, KVR.
Node ZBH is connected to nodes VSM, ZEW, LLP, RMK.
Node XSC is connected to nodes VSM, ZEW, TCO, SIO.
Node ZEW is connected to nodes VSM, ZBH, JUH, XSC, LLP.
Node JUH is connected to nodes VSM, LVD, JZE, ZEW, KVR.
Node JZE is connected to nodes VSM, JFK, JUH, NHJ, RMK.
Node KVR is connected to nodes VSM, LVD, JUH, SIO.
Node LLP is connected to nodes ZBH, BSS, ZEW.
Node RMK is connected to nodes ZBH, JZE, TCO.
Node LVD is connected to nodes BSS, JUH, KVR.
Node BSS is connected to nodes LVD, JFK, TCO, LLP.
Node JFK is connected to nodes BSS, JZE, SIO.
Node TCO is connected to nodes BSS, XSC, RMK.
Node SIO is connected to nodes JFK, XSC, KVR, NHJ.
Node NHJ is connected to nodes JZE, SIO.","[ZEW, JZE, JFK, XSC, ZBH, BSS, KVR, LVD, NHJ, VSM, TCO, RMK, JUH, LLP, SIO]",15,29,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[JFK, JZE, VSM, JUH, KVR, LVD, BSS, TCO, RMK, ZBH, LLP, ZEW, XSC, SIO, NHJ]",64
hamiltonian_path,"[(UFR, RZZ), (UFR, PPT), (UFR, SLW), (UFR, XML), (UFR, LQZ), (UFR, ZXZ), (RZZ, TAM), (RZZ, KBF), (RZZ, SLW), (RZZ, LQZ), (PPT, BOI), (PPT, KBF), (PPT, CNR), (SLW, BOI), (SLW, LQZ), (SLW, TAM), (SLW, CNR), (XML, BOI), (XML, LQZ), (XML, TAM), (XML, CNR), (LQZ, WPL), (LQZ, TAM), (ZXZ, WPL), (ZXZ, TAM), (ZXZ, KBF), (TAM, CNR), (KBF, BOI), (WPL, BOI), (WPL, CNR)]","{UFR: [RZZ, PPT, SLW, XML, LQZ, ZXZ],
RZZ: [UFR, TAM, KBF, SLW, LQZ],
PPT: [UFR, BOI, KBF, CNR],
SLW: [UFR, RZZ, BOI, LQZ, TAM, CNR],
XML: [UFR, BOI, LQZ, TAM, CNR],
LQZ: [UFR, RZZ, WPL, XML, SLW, TAM],
ZXZ: [UFR, WPL, TAM, KBF],
TAM: [RZZ, XML, LQZ, ZXZ, SLW, CNR],
KBF: [RZZ, BOI, ZXZ, PPT],
WPL: [BOI, ZXZ, CNR, LQZ],
BOI: [WPL, PPT, SLW, XML, KBF],
CNR: [WPL, XML, TAM, SLW, PPT]}","Node UFR is connected to nodes RZZ, PPT, SLW, XML, LQZ, ZXZ.
Node RZZ is connected to nodes UFR, TAM, KBF, SLW, LQZ.
Node PPT is connected to nodes UFR, BOI, KBF, CNR.
Node SLW is connected to nodes UFR, RZZ, BOI, LQZ, TAM, CNR.
Node XML is connected to nodes UFR, BOI, LQZ, TAM, CNR.
Node LQZ is connected to nodes UFR, RZZ, WPL, XML, SLW, TAM.
Node ZXZ is connected to nodes UFR, WPL, TAM, KBF.
Node TAM is connected to nodes RZZ, XML, LQZ, ZXZ, SLW, CNR.
Node KBF is connected to nodes RZZ, BOI, ZXZ, PPT.
Node WPL is connected to nodes BOI, ZXZ, CNR, LQZ.
Node BOI is connected to nodes WPL, PPT, SLW, XML, KBF.
Node CNR is connected to nodes WPL, XML, TAM, SLW, PPT.","[SLW, TAM, ZXZ, LQZ, PPT, BOI, CNR, WPL, RZZ, KBF, XML, UFR]",12,30,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[XML, UFR, LQZ, WPL, ZXZ, TAM, SLW, CNR, PPT, BOI, KBF, RZZ]",65
hamiltonian_path,"[(FOC, KGI), (KGI, ADT), (KGI, HII), (KGI, QCQ), (ADT, FOC), (ADT, ZED), (ADT, CSY), (ADT, DUZ), (HII, ZED), (HII, BXP), (HII, DUZ), (QCQ, DUZ), (QCQ, ZED), (KKH, QCQ), (KKH, KGI), (KKH, TXO), (TXO, QCQ), (DUZ, CSY), (ZED, VLE), (ZED, ADT), (ZED, CPP), (ZED, QCQ), (ZED, NKQ), (JMT, TXO), (JMT, ADT), (VLE, KGI), (VLE, NKQ), (CPP, NKQ), (NKQ, JMT), (NKQ, BXP), (CSY, DUZ), (CSY, JMT), (CSY, KKH), (CSY, KGI), (BXP, FOC), (BXP, DUZ), (BXP, CSY)]","{FOC: [KGI],
KGI: [ADT, HII, QCQ],
ADT: [FOC, ZED, CSY, DUZ],
HII: [ZED, BXP, DUZ],
QCQ: [DUZ, ZED],
KKH: [QCQ, KGI, TXO],
TXO: [QCQ],
DUZ: [CSY],
ZED: [VLE, ADT, CPP, QCQ, NKQ],
JMT: [TXO, ADT],
VLE: [KGI, NKQ],
CPP: [NKQ],
NKQ: [JMT, BXP],
CSY: [DUZ, JMT, KKH, KGI],
BXP: [FOC, DUZ, CSY]}","Node FOC is connected to node KGI.
Node KGI is connected to nodes ADT, HII, QCQ.
Node ADT is connected to nodes FOC, ZED, CSY, DUZ.
Node HII is connected to nodes ZED, BXP, DUZ.
Node QCQ is connected to nodes DUZ, ZED.
Node KKH is connected to nodes QCQ, KGI, TXO.
Node TXO is connected to node QCQ.
Node DUZ is connected to node CSY.
Node ZED is connected to nodes VLE, ADT, CPP, QCQ, NKQ.
Node JMT is connected to nodes TXO, ADT.
Node VLE is connected to nodes KGI, NKQ.
Node CPP is connected to node NKQ.
Node NKQ is connected to nodes JMT, BXP.
Node CSY is connected to nodes DUZ, JMT, KKH, KGI.
Node BXP is connected to nodes FOC, DUZ, CSY.","[CPP, VLE, BXP, KKH, FOC, DUZ, QCQ, NKQ, JMT, KGI, HII, CSY, ADT, TXO, ZED]",15,37,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[CPP, NKQ, JMT, ADT, FOC, KGI, HII, BXP, DUZ, CSY, KKH, TXO, QCQ, ZED, VLE]",66
hamiltonian_path,"[(HVK, RMF), (HVK, HAS), (HVK, GVI), (RMF, EEF), (RMF, BXV), (HAS, BXV), (HAS, JRY), (HAS, GVI), (GVI, JRY), (EEF, BXV), (EEF, YZH), (BXV, JRY), (JRY, YZH)]","{HVK: [RMF, HAS, GVI],
RMF: [HVK, EEF, BXV],
HAS: [HVK, BXV, JRY, GVI],
GVI: [HVK, JRY, HAS],
EEF: [RMF, BXV, YZH],
BXV: [RMF, JRY, EEF, HAS],
JRY: [BXV, GVI, HAS, YZH],
YZH: [JRY, EEF]}","Node HVK is connected to nodes RMF, HAS, GVI.
Node RMF is connected to nodes HVK, EEF, BXV.
Node HAS is connected to nodes HVK, BXV, JRY, GVI.
Node GVI is connected to nodes HVK, JRY, HAS.
Node EEF is connected to nodes RMF, BXV, YZH.
Node BXV is connected to nodes RMF, JRY, EEF, HAS.
Node JRY is connected to nodes BXV, GVI, HAS, YZH.
Node YZH is connected to nodes JRY, EEF.","[HAS, HVK, YZH, BXV, EEF, GVI, RMF, JRY]",8,13,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[HAS, GVI, HVK, RMF, BXV, EEF, YZH, JRY]",67
hamiltonian_path,"[(HVZ, REB), (HVZ, FIV), (HVZ, WDC), (HVZ, UKT), (REB, MWI), (REB, FAR), (REB, FIV), (REB, RND), (FIV, CAZ), (FIV, UKT), (FIV, FAR), (WDC, MWI), (WDC, CAZ), (WDC, FAR), (WDC, RND), (MWI, CAZ), (FAR, PYG), (RND, PYG)]","{HVZ: [REB, FIV, WDC, UKT],
REB: [HVZ, MWI, FAR, FIV, RND],
FIV: [HVZ, REB, CAZ, UKT, FAR],
WDC: [HVZ, MWI, CAZ, FAR, RND],
UKT: [HVZ, FIV],
MWI: [REB, CAZ, WDC],
FAR: [REB, FIV, PYG, WDC],
RND: [REB, PYG, WDC],
CAZ: [MWI, FIV, WDC],
PYG: [FAR, RND]}","Node HVZ is connected to nodes REB, FIV, WDC, UKT.
Node REB is connected to nodes HVZ, MWI, FAR, FIV, RND.
Node FIV is connected to nodes HVZ, REB, CAZ, UKT, FAR.
Node WDC is connected to nodes HVZ, MWI, CAZ, FAR, RND.
Node UKT is connected to nodes HVZ, FIV.
Node MWI is connected to nodes REB, CAZ, WDC.
Node FAR is connected to nodes REB, FIV, PYG, WDC.
Node RND is connected to nodes REB, PYG, WDC.
Node CAZ is connected to nodes MWI, FIV, WDC.
Node PYG is connected to nodes FAR, RND.","[FAR, WDC, UKT, PYG, HVZ, MWI, RND, REB, FIV, CAZ]",10,18,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[UKT, HVZ, FIV, CAZ, MWI, WDC, FAR, REB, RND, PYG]",68
hamiltonian_path,"[(EUS, YOV), (EUS, YJQ), (YOV, OPK), (YOV, LSI), (YJQ, VLL), (OPK, CXO), (OPK, QEY), (LSI, OPK), (LSI, QEY), (LSI, PDA), (LLD, EUS), (LLD, STE), (STE, SIS), (PDA, EJY), (PDA, KJT), (KJT, LLD), (SIS, YOV), (SIS, CXO), (SIS, EJY), (SIS, OPK), (CXO, LSI), (QEY, PDA), (QEY, EUS), (QEY, EJY), (VLL, PDA), (VLL, LSI), (VLL, YJQ)]","{EUS: [YOV, YJQ],
YOV: [OPK, LSI],
YJQ: [VLL],
OPK: [CXO, QEY],
LSI: [OPK, QEY, PDA],
LLD: [EUS, STE],
STE: [SIS],
PDA: [EJY, KJT],
EJY: [],
KJT: [LLD],
SIS: [YOV, CXO, EJY, OPK],
CXO: [LSI],
QEY: [PDA, EUS, EJY],
VLL: [PDA, LSI, YJQ]}","Node EUS is connected to nodes YOV, YJQ.
Node YOV is connected to nodes OPK, LSI.
Node YJQ is connected to node VLL.
Node OPK is connected to nodes CXO, QEY.
Node LSI is connected to nodes OPK, QEY, PDA.
Node LLD is connected to nodes EUS, STE.
Node STE is connected to node SIS.
Node PDA is connected to nodes EJY, KJT.
Node KJT is connected to node LLD.
Node SIS is connected to nodes YOV, CXO, EJY, OPK.
Node CXO is connected to node LSI.
Node QEY is connected to nodes PDA, EUS, EJY.
Node VLL is connected to nodes PDA, LSI, YJQ.","[QEY, SIS, LSI, VLL, KJT, PDA, CXO, YJQ, OPK, STE, EUS, LLD, YOV, EJY]",14,27,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[EUS, YJQ, VLL, PDA, KJT, LLD, STE, SIS, YOV, OPK, CXO, LSI, QEY, EJY]",69
hamiltonian_path,"[(MSF, SUX), (MSF, ERJ), (SUX, LKV), (ERJ, MSF), (LKV, MSF), (LKV, VJF), (LKV, SUX), (ELO, XTJ), (ELO, MSF), (ELO, RFM), (XTJ, RFM), (RFM, VJF), (RFM, LKV), (VJF, LXE), (LXE, ERJ)]","{MSF: [SUX, ERJ],
SUX: [LKV],
ERJ: [MSF],
LKV: [MSF, VJF, SUX],
ELO: [XTJ, MSF, RFM],
XTJ: [RFM],
RFM: [VJF, LKV],
VJF: [LXE],
LXE: [ERJ]}","Node MSF is connected to nodes SUX, ERJ.
Node SUX is connected to node LKV.
Node ERJ is connected to node MSF.
Node LKV is connected to nodes MSF, VJF, SUX.
Node ELO is connected to nodes XTJ, MSF, RFM.
Node XTJ is connected to node RFM.
Node RFM is connected to nodes VJF, LKV.
Node VJF is connected to node LXE.
Node LXE is connected to node ERJ.","[LXE, LKV, RFM, XTJ, ERJ, ELO, MSF, SUX, VJF]",9,15,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[ELO, XTJ, RFM, VJF, LXE, ERJ, MSF, SUX, LKV]",70
hamiltonian_path,"[(XJY, WIE), (XJY, AGE), (XJY, QHN), (WIE, BXO), (AGE, BXO), (AGE, FXD), (AGE, QHN), (AGE, ZQX), (QHN, DCR), (QHN, NED), (QHN, ZQX), (BXO, HWO), (FXD, TNB), (ZQX, DCR), (DCR, NED)]","{XJY: [WIE, AGE, QHN],
WIE: [XJY, BXO],
AGE: [XJY, BXO, FXD, QHN, ZQX],
QHN: [XJY, AGE, DCR, NED, ZQX],
BXO: [WIE, AGE, HWO],
FXD: [AGE, TNB],
ZQX: [AGE, DCR, QHN],
HWO: [BXO],
DCR: [NED, QHN, ZQX],
NED: [DCR, QHN],
TNB: [FXD]}","Node XJY is connected to nodes WIE, AGE, QHN.
Node WIE is connected to nodes XJY, BXO.
Node AGE is connected to nodes XJY, BXO, FXD, QHN, ZQX.
Node QHN is connected to nodes XJY, AGE, DCR, NED, ZQX.
Node BXO is connected to nodes WIE, AGE, HWO.
Node FXD is connected to nodes AGE, TNB.
Node ZQX is connected to nodes AGE, DCR, QHN.
Node HWO is connected to node BXO.
Node DCR is connected to nodes NED, QHN, ZQX.
Node NED is connected to nodes DCR, QHN.
Node TNB is connected to node FXD.","[AGE, WIE, BXO, DCR, NED, HWO, TNB, ZQX, FXD, QHN, XJY]",11,15,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[TNB, FXD, AGE, ZQX, DCR, NED, QHN, XJY, WIE, BXO, HWO]",71
