task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
edge,"[(PKR, RDE), (RDE, PKR), (RDE, DYF), (RDE, CML), (DYF, RDE), (DYF, PKR), (IIW, RDE), (IIW, DYF), (JXZ, PKR), (QAX, RDE), (QAX, PKR), (QAX, IIW)]","{PKR: [RDE],
RDE: [PKR, DYF, CML],
DYF: [RDE, PKR],
IIW: [RDE, DYF],
JXZ: [PKR],
QAX: [RDE, PKR, IIW],
CML: []}","Node PKR is connected to node RDE.
Node RDE is connected to nodes PKR, DYF, CML.
Node DYF is connected to nodes RDE, PKR.
Node IIW is connected to nodes RDE, DYF.
Node JXZ is connected to node PKR.
Node QAX is connected to nodes RDE, PKR, IIW.","[QAX, IIW, DYF, JXZ, PKR, CML, RDE]",7,12,True,Is there a directed edge from node IIW to node DYF?,Yes,"Let's do it step by step.
The successors of node IIW are: [RDE, DYF], which contains node DYF. So the answer is ","('[Yes, No]',)",0,10
edge,"[(XRQ, EDF), (XRQ, JQN), (XRQ, COJ), (JQN, NAU), (JQN, HNM), (NAU, DEN)]","{XRQ: [EDF, JQN, COJ],
EDF: [XRQ],
JQN: [XRQ, NAU, HNM],
COJ: [XRQ],
NAU: [JQN, DEN],
HNM: [JQN],
DEN: [NAU]}","Node XRQ is connected to nodes EDF, JQN, COJ.
Node EDF is connected to node XRQ.
Node JQN is connected to nodes XRQ, NAU, HNM.
Node COJ is connected to node XRQ.
Node NAU is connected to nodes JQN, DEN.
Node HNM is connected to node JQN.
Node DEN is connected to node NAU.","[NAU, COJ, JQN, DEN, HNM, EDF, XRQ]",7,6,False,Is there an edge between node COJ and node EDF?,No,"Let's do it step by step.
The neighbors of node COJ are: [XRQ], which does not contain node EDF. So the answer is ","('[Yes, No]',)",1,11
edge,"[(ILG, WHW), (ILG, AVR), (ILG, UFO), (WHW, DMD)]","{ILG: [WHW, AVR, UFO],
WHW: [ILG, DMD],
AVR: [ILG],
UFO: [ILG],
DMD: [WHW]}","Node ILG is connected to nodes WHW, AVR, UFO.
Node WHW is connected to nodes ILG, DMD.
Node AVR is connected to node ILG.
Node UFO is connected to node ILG.
Node DMD is connected to node WHW.","[DMD, AVR, ILG, WHW, UFO]",5,4,False,Is there an edge between node ILG and node UFO?,Yes,"Let's do it step by step.
The neighbors of node ILG are: [WHW, AVR, UFO], which contains node UFO. So the answer is ","('[Yes, No]',)",0,12
edge,"[(HFE, QPV), (HFE, SCN), (QPV, GKM), (QPV, SCN), (QPV, CDZ), (SCN, CDZ), (SCN, QPV), (SCN, GKM), (GKM, CDZ), (GKM, QPV), (CDZ, QPV), (CDZ, OJI), (OJI, CDZ), (OJI, HFE)]","{HFE: [QPV, SCN],
QPV: [GKM, SCN, CDZ],
SCN: [CDZ, QPV, GKM],
GKM: [CDZ, QPV],
CDZ: [QPV, OJI],
OJI: [CDZ, HFE]}","Node HFE is connected to nodes QPV, SCN.
Node QPV is connected to nodes GKM, SCN, CDZ.
Node SCN is connected to nodes CDZ, QPV, GKM.
Node GKM is connected to nodes CDZ, QPV.
Node CDZ is connected to nodes QPV, OJI.
Node OJI is connected to nodes CDZ, HFE.","[QPV, CDZ, HFE, OJI, SCN, GKM]",6,14,True,Is there a directed edge from node SCN to node CDZ?,Yes,"Let's do it step by step.
The successors of node SCN are: [CDZ, QPV, GKM], which contains node CDZ. So the answer is ","('[Yes, No]',)",0,13
edge,"[(AJT, QCQ), (AJT, ATB), (AJT, ILL), (QCQ, TKY), (QCQ, ATB), (QCQ, ILL), (ATB, PAJ), (ATB, TKY), (ATB, ILL), (ILL, PAJ), (PAJ, TKY)]","{AJT: [QCQ, ATB, ILL],
QCQ: [AJT, TKY, ATB, ILL],
ATB: [AJT, PAJ, QCQ, TKY, ILL],
ILL: [AJT, PAJ, QCQ, ATB],
PAJ: [TKY, ATB, ILL],
TKY: [PAJ, QCQ, ATB]}","Node AJT is connected to nodes QCQ, ATB, ILL.
Node QCQ is connected to nodes AJT, TKY, ATB, ILL.
Node ATB is connected to nodes AJT, PAJ, QCQ, TKY, ILL.
Node ILL is connected to nodes AJT, PAJ, QCQ, ATB.
Node PAJ is connected to nodes TKY, ATB, ILL.
Node TKY is connected to nodes PAJ, QCQ, ATB.","[QCQ, TKY, AJT, ILL, PAJ, ATB]",6,11,False,Is there an edge between node AJT and node ATB?,Yes,"Let's do it step by step.
The neighbors of node AJT are: [QCQ, ATB, ILL], which contains node ATB. So the answer is ","('[Yes, No]',)",0,14
edge,"[(HVN, DQY), (HVN, MRR), (HVN, DSV), (DQY, CDO), (DQY, PRT)]","{HVN: [DQY, MRR, DSV],
DQY: [HVN, CDO, PRT],
MRR: [HVN],
DSV: [HVN],
CDO: [DQY],
PRT: [DQY]}","Node HVN is connected to nodes DQY, MRR, DSV.
Node DQY is connected to nodes HVN, CDO, PRT.
Node MRR is connected to node HVN.
Node DSV is connected to node HVN.
Node CDO is connected to node DQY.
Node PRT is connected to node DQY.","[DSV, MRR, CDO, HVN, PRT, DQY]",6,5,False,Is there an edge between node HVN and node PRT?,No,"Let's do it step by step.
The neighbors of node HVN are: [DQY, MRR, DSV], which does not contain node PRT. So the answer is ","('[Yes, No]',)",1,15
edge,"[(FZH, JVP), (FZH, LZU), (JVP, IBD), (LZU, KRM), (IBD, KRM)]","{FZH: [JVP, LZU],
JVP: [FZH, IBD],
LZU: [FZH, KRM],
IBD: [JVP, KRM],
KRM: [IBD, LZU]}","Node FZH is connected to nodes JVP, LZU.
Node JVP is connected to nodes FZH, IBD.
Node LZU is connected to nodes FZH, KRM.
Node IBD is connected to nodes JVP, KRM.
Node KRM is connected to nodes IBD, LZU.","[IBD, JVP, LZU, KRM, FZH]",5,5,False,Is there an edge between node KRM and node LZU?,Yes,"Let's do it step by step.
The neighbors of node KRM are: [IBD, LZU], which contains node LZU. So the answer is ","('[Yes, No]',)",0,16
edge,"[(TXC, QSE), (TXC, QYL), (TXC, YYA), (QSE, EJK), (QYL, COY), (YYA, EJK), (YYA, YVA)]","{TXC: [QSE, QYL, YYA],
QSE: [TXC, EJK],
QYL: [TXC, COY],
YYA: [TXC, EJK, YVA],
EJK: [QSE, YYA],
COY: [QYL],
YVA: [YYA]}","Node TXC is connected to nodes QSE, QYL, YYA.
Node QSE is connected to nodes TXC, EJK.
Node QYL is connected to nodes TXC, COY.
Node YYA is connected to nodes TXC, EJK, YVA.
Node EJK is connected to nodes QSE, YYA.
Node COY is connected to node QYL.
Node YVA is connected to node YYA.","[YYA, YVA, TXC, COY, QYL, EJK, QSE]",7,7,False,Is there an edge between node YYA and node YVA?,Yes,"Let's do it step by step.
The neighbors of node YYA are: [TXC, EJK, YVA], which contains node YVA. So the answer is ","('[Yes, No]',)",0,17
edge,"[(VDK, AHL), (AHL, ZSM), (ZSM, YDY), (ZSM, UGV), (YDY, YOA), (UGV, KCM), (YOA, KCM)]","{VDK: [AHL],
AHL: [VDK, ZSM],
ZSM: [AHL, YDY, UGV],
YDY: [ZSM, YOA],
UGV: [ZSM, KCM],
YOA: [YDY, KCM],
KCM: [UGV, YOA]}","Node VDK is connected to node AHL.
Node AHL is connected to nodes VDK, ZSM.
Node ZSM is connected to nodes AHL, YDY, UGV.
Node YDY is connected to nodes ZSM, YOA.
Node UGV is connected to nodes ZSM, KCM.
Node YOA is connected to nodes YDY, KCM.
Node KCM is connected to nodes UGV, YOA.","[YOA, VDK, AHL, YDY, UGV, ZSM, KCM]",7,7,False,Is there an edge between node ZSM and node VDK?,No,"Let's do it step by step.
The neighbors of node ZSM are: [AHL, YDY, UGV], which does not contain node VDK. So the answer is ","('[Yes, No]',)",1,18
edge,"[(BNH, BCO), (BNH, BOG), (BOG, YOD), (BOG, QJW)]","{BNH: [BCO, BOG],
BCO: [BNH],
BOG: [BNH, YOD, QJW],
YOD: [BOG],
QJW: [BOG]}","Node BNH is connected to nodes BCO, BOG.
Node BCO is connected to node BNH.
Node BOG is connected to nodes BNH, YOD, QJW.
Node YOD is connected to node BOG.
Node QJW is connected to node BOG.","[BCO, YOD, BOG, BNH, QJW]",5,4,False,Is there an edge between node BCO and node BOG?,No,"Let's do it step by step.
The neighbors of node BCO are: [BNH], which does not contain node BOG. So the answer is ","('[Yes, No]',)",1,19
edge,"[(ZVZ, URZ), (ZVZ, ICP), (ZVZ, GQX), (ZVZ, SZN), (URZ, ICP), (URZ, GQX), (ICP, SWK), (ICP, NLY), (GQX, SZN), (GQX, SWK)]","{ZVZ: [URZ, ICP, GQX, SZN],
URZ: [ZVZ, ICP, GQX],
ICP: [ZVZ, URZ, SWK, NLY],
GQX: [ZVZ, URZ, SZN, SWK],
SZN: [ZVZ, GQX],
SWK: [GQX, ICP],
NLY: [ICP]}","Node ZVZ is connected to nodes URZ, ICP, GQX, SZN.
Node URZ is connected to nodes ZVZ, ICP, GQX.
Node ICP is connected to nodes ZVZ, URZ, SWK, NLY.
Node GQX is connected to nodes ZVZ, URZ, SZN, SWK.
Node SZN is connected to nodes ZVZ, GQX.
Node SWK is connected to nodes GQX, ICP.
Node NLY is connected to node ICP.","[GQX, ZVZ, URZ, ICP, SWK, SZN, NLY]",7,10,False,Is there an edge between node ICP and node URZ?,Yes,"Let's do it step by step.
The neighbors of node ICP are: [ZVZ, URZ, SWK, NLY], which contains node URZ. So the answer is ","('[Yes, No]',)",0,20
edge,"[(LID, ZKF), (ZKF, ZJC), (ZJC, RYQ), (ZJC, QYV), (RYQ, QYV)]","{LID: [ZKF],
ZKF: [LID, ZJC],
ZJC: [ZKF, RYQ, QYV],
RYQ: [ZJC, QYV],
QYV: [ZJC, RYQ]}","Node LID is connected to node ZKF.
Node ZKF is connected to nodes LID, ZJC.
Node ZJC is connected to nodes ZKF, RYQ, QYV.
Node RYQ is connected to nodes ZJC, QYV.
Node QYV is connected to nodes ZJC, RYQ.","[LID, ZKF, QYV, RYQ, ZJC]",5,5,False,Is there an edge between node RYQ and node QYV?,Yes,"Let's do it step by step.
The neighbors of node RYQ are: [ZJC, QYV], which contains node QYV. So the answer is ","('[Yes, No]',)",0,21
edge,"[(LFW, ZFC), (LFW, AAD), (LFW, WCE), (ZFC, AWN)]","{LFW: [ZFC, AAD, WCE],
ZFC: [LFW, AWN],
AAD: [LFW],
WCE: [LFW],
AWN: [ZFC]}","Node LFW is connected to nodes ZFC, AAD, WCE.
Node ZFC is connected to nodes LFW, AWN.
Node AAD is connected to node LFW.
Node WCE is connected to node LFW.
Node AWN is connected to node ZFC.","[ZFC, AAD, AWN, LFW, WCE]",5,4,False,Is there an edge between node LFW and node ZFC?,Yes,"Let's do it step by step.
The neighbors of node LFW are: [ZFC, AAD, WCE], which contains node ZFC. So the answer is ","('[Yes, No]',)",0,22
edge,"[(TEC, BDQ), (BDQ, LHS), (BDQ, VAF), (LHS, VAF), (VAF, TEC), (VAF, BDQ), (VAF, LHS), (PKN, TEC), (PKN, BDQ)]","{TEC: [BDQ],
BDQ: [LHS, VAF],
LHS: [VAF],
VAF: [TEC, BDQ, LHS],
PKN: [TEC, BDQ]}","Node TEC is connected to node BDQ.
Node BDQ is connected to nodes LHS, VAF.
Node LHS is connected to node VAF.
Node VAF is connected to nodes TEC, BDQ, LHS.
Node PKN is connected to nodes TEC, BDQ.","[VAF, TEC, PKN, LHS, BDQ]",5,9,True,Is there a directed edge from node VAF to node LHS?,Yes,"Let's do it step by step.
The successors of node VAF are: [TEC, BDQ, LHS], which contains node LHS. So the answer is ","('[Yes, No]',)",0,23
edge,"[(SQD, RHH), (SQD, EHP), (SQD, QGM), (RHH, EHP), (QGM, SQD), (QGM, XSF), (YAD, XSF), (XSF, SQD)]","{SQD: [RHH, EHP, QGM],
RHH: [EHP],
EHP: [],
QGM: [SQD, XSF],
YAD: [XSF],
XSF: [SQD]}","Node SQD is connected to nodes RHH, EHP, QGM.
Node RHH is connected to node EHP.
Node QGM is connected to nodes SQD, XSF.
Node YAD is connected to node XSF.
Node XSF is connected to node SQD.","[SQD, XSF, EHP, QGM, YAD, RHH]",6,8,True,Is there a directed edge from node YAD to node EHP?,No,"Let's do it step by step.
The successors of node YAD are: [XSF], which does not contain node EHP. So the answer is ","('[Yes, No]',)",1,24
edge,"[(YNQ, BOK), (BOK, NND), (BOK, DXM), (NND, WMX), (WMX, CGP)]","{YNQ: [BOK],
BOK: [YNQ, NND, DXM],
NND: [BOK, WMX],
DXM: [BOK],
WMX: [NND, CGP],
CGP: [WMX]}","Node YNQ is connected to node BOK.
Node BOK is connected to nodes YNQ, NND, DXM.
Node NND is connected to nodes BOK, WMX.
Node DXM is connected to node BOK.
Node WMX is connected to nodes NND, CGP.
Node CGP is connected to node WMX.","[DXM, WMX, BOK, NND, CGP, YNQ]",6,5,False,Is there an edge between node YNQ and node BOK?,Yes,"Let's do it step by step.
The neighbors of node YNQ are: [BOK], which contains node BOK. So the answer is ","('[Yes, No]',)",0,25
edge,"[(HPL, NXM), (HPL, KWJ), (HPL, MHC), (HPL, LLZ), (NXM, DOJ), (NXM, LLZ), (KWJ, KUF), (MHC, LLZ), (LLZ, DOJ), (LLZ, KUF)]","{HPL: [NXM, KWJ, MHC, LLZ],
NXM: [HPL, DOJ, LLZ],
KWJ: [HPL, KUF],
MHC: [HPL, LLZ],
LLZ: [HPL, NXM, DOJ, KUF, MHC],
DOJ: [NXM, LLZ],
KUF: [LLZ, KWJ]}","Node HPL is connected to nodes NXM, KWJ, MHC, LLZ.
Node NXM is connected to nodes HPL, DOJ, LLZ.
Node KWJ is connected to nodes HPL, KUF.
Node MHC is connected to nodes HPL, LLZ.
Node LLZ is connected to nodes HPL, NXM, DOJ, KUF, MHC.
Node DOJ is connected to nodes NXM, LLZ.
Node KUF is connected to nodes LLZ, KWJ.","[KUF, KWJ, NXM, LLZ, MHC, HPL, DOJ]",7,10,False,Is there an edge between node KWJ and node MHC?,No,"Let's do it step by step.
The neighbors of node KWJ are: [HPL, KUF], which does not contain node MHC. So the answer is ","('[Yes, No]',)",1,26
edge,"[(KGJ, INV), (KGJ, WUQ), (KGJ, SQS), (WUQ, XSO), (XSO, UTH)]","{KGJ: [INV, WUQ, SQS],
INV: [KGJ],
WUQ: [KGJ, XSO],
SQS: [KGJ],
XSO: [WUQ, UTH],
UTH: [XSO]}","Node KGJ is connected to nodes INV, WUQ, SQS.
Node INV is connected to node KGJ.
Node WUQ is connected to nodes KGJ, XSO.
Node SQS is connected to node KGJ.
Node XSO is connected to nodes WUQ, UTH.
Node UTH is connected to node XSO.","[XSO, SQS, UTH, INV, KGJ, WUQ]",6,5,False,Is there an edge between node KGJ and node XSO?,No,"Let's do it step by step.
The neighbors of node KGJ are: [INV, WUQ, SQS], which does not contain node XSO. So the answer is ","('[Yes, No]',)",1,27
edge,"[(FSN, MBK), (FSN, ILT), (MBK, BRJ), (MBK, VYF), (MBK, MEF)]","{FSN: [MBK, ILT],
MBK: [FSN, BRJ, VYF, MEF],
ILT: [FSN],
BRJ: [MBK],
VYF: [MBK],
MEF: [MBK]}","Node FSN is connected to nodes MBK, ILT.
Node MBK is connected to nodes FSN, BRJ, VYF, MEF.
Node ILT is connected to node FSN.
Node BRJ is connected to node MBK.
Node VYF is connected to node MBK.
Node MEF is connected to node MBK.","[ILT, BRJ, MEF, VYF, MBK, FSN]",6,5,False,Is there an edge between node VYF and node ILT?,No,"Let's do it step by step.
The neighbors of node VYF are: [MBK], which does not contain node ILT. So the answer is ","('[Yes, No]',)",1,28
edge,"[(WXG, MKB), (WXG, ZQO), (WXG, HCZ), (WXG, GZC), (WXG, OEU)]","{WXG: [MKB, ZQO, HCZ, GZC, OEU],
MKB: [WXG],
ZQO: [WXG],
HCZ: [WXG],
GZC: [WXG],
OEU: [WXG]}","Node WXG is connected to nodes MKB, ZQO, HCZ, GZC, OEU.
Node MKB is connected to node WXG.
Node ZQO is connected to node WXG.
Node HCZ is connected to node WXG.
Node GZC is connected to node WXG.
Node OEU is connected to node WXG.","[WXG, ZQO, MKB, HCZ, OEU, GZC]",6,5,False,Is there an edge between node HCZ and node GZC?,No,"Let's do it step by step.
The neighbors of node HCZ are: [WXG], which does not contain node GZC. So the answer is ","('[Yes, No]',)",1,29
edge,"[(HYN, FST), (HYN, WIJ), (FST, DUT), (WIJ, DUT), (DUT, IHK), (HDB, FZS), (FZS, IHK)]","{HYN: [FST, WIJ],
FST: [HYN, DUT],
WIJ: [HYN, DUT],
DUT: [FST, WIJ, IHK],
HDB: [FZS],
FZS: [HDB, IHK],
IHK: [FZS, DUT]}","Node HYN is connected to nodes FST, WIJ.
Node FST is connected to nodes HYN, DUT.
Node WIJ is connected to nodes HYN, DUT.
Node DUT is connected to nodes FST, WIJ, IHK.
Node HDB is connected to node FZS.
Node FZS is connected to nodes HDB, IHK.
Node IHK is connected to nodes FZS, DUT.","[DUT, FST, HYN, FZS, WIJ, IHK, HDB]",7,7,False,Is there an edge between node WIJ and node DUT?,Yes,"Let's do it step by step.
The neighbors of node WIJ are: [HYN, DUT], which contains node DUT. So the answer is ","('[Yes, No]',)",0,30
edge,"[(GQE, GDF), (GQE, APL), (GQE, FDY), (GQE, YHY), (GQE, SFH), (GDF, FDY), (GDF, YHY), (GDF, PHC), (APL, YHY), (APL, SFH), (APL, PHC), (FDY, YHY), (FDY, SFH), (YHY, SFH), (YHY, PHC), (SFH, PHC)]","{GQE: [GDF, APL, FDY, YHY, SFH],
GDF: [GQE, FDY, YHY, PHC],
APL: [GQE, YHY, SFH, PHC],
FDY: [GQE, GDF, YHY, SFH],
YHY: [GQE, GDF, APL, FDY, SFH, PHC],
SFH: [GQE, APL, FDY, YHY, PHC],
PHC: [GDF, APL, YHY, SFH]}","Node GQE is connected to nodes GDF, APL, FDY, YHY, SFH.
Node GDF is connected to nodes GQE, FDY, YHY, PHC.
Node APL is connected to nodes GQE, YHY, SFH, PHC.
Node FDY is connected to nodes GQE, GDF, YHY, SFH.
Node YHY is connected to nodes GQE, GDF, APL, FDY, SFH, PHC.
Node SFH is connected to nodes GQE, APL, FDY, YHY, PHC.
Node PHC is connected to nodes GDF, APL, YHY, SFH.","[GQE, GDF, SFH, APL, YHY, FDY, PHC]",7,16,False,Is there an edge between node SFH and node APL?,Yes,"Let's do it step by step.
The neighbors of node SFH are: [GQE, APL, FDY, YHY, PHC], which contains node APL. So the answer is ","('[Yes, No]',)",0,31
edge,"[(ZWN, TFF), (ZWN, OLW), (ZWN, ILA), (ZWN, KUA), (TFF, OLW), (TFF, ILA), (TFF, KUA), (OLW, WYN), (OLW, ILA), (OLW, KUA), (ILA, WYN), (ILA, KUA)]","{ZWN: [TFF, OLW, ILA, KUA],
TFF: [ZWN, OLW, ILA, KUA],
OLW: [ZWN, WYN, TFF, ILA, KUA],
ILA: [ZWN, WYN, TFF, OLW, KUA],
KUA: [ZWN, TFF, OLW, ILA],
WYN: [OLW, ILA]}","Node ZWN is connected to nodes TFF, OLW, ILA, KUA.
Node TFF is connected to nodes ZWN, OLW, ILA, KUA.
Node OLW is connected to nodes ZWN, WYN, TFF, ILA, KUA.
Node ILA is connected to nodes ZWN, WYN, TFF, OLW, KUA.
Node KUA is connected to nodes ZWN, TFF, OLW, ILA.
Node WYN is connected to nodes OLW, ILA.","[OLW, TFF, KUA, WYN, ZWN, ILA]",6,12,False,Is there an edge between node OLW and node TFF?,Yes,"Let's do it step by step.
The neighbors of node OLW are: [ZWN, WYN, TFF, ILA, KUA], which contains node TFF. So the answer is ","('[Yes, No]',)",0,32
