task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,cc_node_ratio,id
connected_component,"[(NDL, YUA), (NDL, ZRI), (YUA, ZRI), (YUA, NDL), (YUA, FTI), (ZRI, XTL), (ZRI, NDL), (ZRI, WUG), (ZRI, FTI), (WUG, WPG), (WPG, WUG), (WPG, GGC), (WPG, XTL), (GGC, FTI), (GGC, TTU), (GGC, AVZ), (GGC, SCG), (GGC, WUG), (FTI, YUA), (FTI, TTU), (FTI, AVZ), (FTI, ZRI), (FTI, SCG), (TTU, ZRI), (AVZ, XTL), (AVZ, NDL), (AVZ, WUG), (AVZ, GGC), (AVZ, TTU), (SCG, WPG), (SCG, XTL), (XTL, SCG)]","{NDL: [YUA, ZRI],
YUA: [ZRI, NDL, FTI],
ZRI: [XTL, NDL, WUG, FTI],
WUG: [WPG],
WPG: [WUG, GGC, XTL],
GGC: [FTI, TTU, AVZ, SCG, WUG],
FTI: [YUA, TTU, AVZ, ZRI, SCG],
TTU: [ZRI],
AVZ: [XTL, NDL, WUG, GGC, TTU],
SCG: [WPG, XTL],
XTL: [SCG]}","Node NDL is connected to nodes YUA, ZRI.
Node YUA is connected to nodes ZRI, NDL, FTI.
Node ZRI is connected to nodes XTL, NDL, WUG, FTI.
Node WUG is connected to node WPG.
Node WPG is connected to nodes WUG, GGC, XTL.
Node GGC is connected to nodes FTI, TTU, AVZ, SCG, WUG.
Node FTI is connected to nodes YUA, TTU, AVZ, ZRI, SCG.
Node TTU is connected to node ZRI.
Node AVZ is connected to nodes XTL, NDL, WUG, GGC, TTU.
Node SCG is connected to nodes WPG, XTL.
Node XTL is connected to node SCG.","[WUG, WPG, NDL, TTU, AVZ, XTL, FTI, SCG, ZRI, GGC, YUA]",11,32,True,Find the strongly connected component containing node FTI. ,"[SCG, XTL, YUA, NDL, AVZ, GGC, WPG, WUG, ZRI, TTU, FTI]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node FTI.
Visit neighbor node TTU.
Search from node TTU.
Visit neighbor node ZRI.
Search from node ZRI.
Visit neighbor node WUG.
Search from node WUG.
Visit neighbor node WPG.
Search from node WPG.
Visit neighbor node GGC.
Search from node GGC.
Visit neighbor node AVZ.
Search from node AVZ.
Visit neighbor node NDL.
Search from node NDL.
Visit neighbor node YUA.
Search from node YUA.
Visit neighbor node XTL.
Search from node XTL.
Visit neighbor node SCG.
Search from node SCG.
Node FTI is a root node, find a new strongly connected component: [SCG, XTL, YUA, NDL, AVZ, GGC, WPG, WUG, ZRI, TTU, FTI].
So the strongly connected component containing node FTI is ",1.0,39
connected_component,"[(RYP, SUH), (RYP, RKA), (SUH, RTO), (RKA, XGN), (RTO, NXC), (WYZ, VXE), (WYZ, DAT), (VXE, DAT), (NXC, XGN), (XGN, QUG), (QUG, QUW), (QUW, XLX)]","{RYP: [SUH, RKA],
SUH: [RYP, RTO],
RKA: [RYP, XGN],
RTO: [SUH, NXC],
WYZ: [VXE, DAT],
VXE: [WYZ, DAT],
DAT: [WYZ, VXE],
NXC: [RTO, XGN],
XGN: [RKA, NXC, QUG],
QUG: [XGN, QUW],
QUW: [QUG, XLX],
XLX: [QUW]}","Node RYP is connected to nodes SUH, RKA.
Node SUH is connected to nodes RYP, RTO.
Node RKA is connected to nodes RYP, XGN.
Node RTO is connected to nodes SUH, NXC.
Node WYZ is connected to nodes VXE, DAT.
Node VXE is connected to nodes WYZ, DAT.
Node DAT is connected to nodes WYZ, VXE.
Node NXC is connected to nodes RTO, XGN.
Node XGN is connected to nodes RKA, NXC, QUG.
Node QUG is connected to nodes XGN, QUW.
Node QUW is connected to nodes QUG, XLX.
Node XLX is connected to node QUW.","[QUG, QUW, XLX, SUH, WYZ, XGN, VXE, RTO, NXC, RKA, RYP, DAT]",12,12,False,Find the connected component containing node RKA. ,"[RKA, XGN, QUG, QUW, XLX, NXC, RTO, SUH, RYP]","Let's find the connected component step by step, and we can use Depth-First Search.
Visit node RKA, add it to the connected component. The current connected component is [RKA].
Visit node XGN, add it to the connected component. The current connected component is [RKA, XGN].
Visit node QUG, add it to the connected component. The current connected component is [RKA, XGN, QUG].
Visit node QUW, add it to the connected component. The current connected component is [RKA, XGN, QUG, QUW].
Visit node XLX, add it to the connected component. The current connected component is [RKA, XGN, QUG, QUW, XLX].
Visit node NXC, add it to the connected component. The current connected component is [RKA, XGN, QUG, QUW, XLX, NXC].
Visit node RTO, add it to the connected component. The current connected component is [RKA, XGN, QUG, QUW, XLX, NXC, RTO].
Visit node SUH, add it to the connected component. The current connected component is [RKA, XGN, QUG, QUW, XLX, NXC, RTO, SUH].
Visit node RYP, add it to the connected component. The current connected component is [RKA, XGN, QUG, QUW, XLX, NXC, RTO, SUH, RYP].
Thus, the connected component containing node RKA is ",0.75,40
connected_component,"[(QOE, KHE), (QOE, YAT), (YAT, DSO), (YAT, FIX), (YUF, JJO), (YUF, PAA), (JJO, PAA), (JJO, VRR), (PAA, DSO), (PAA, YJZ), (PAA, FIX), (PAA, VRR), (DSO, QOE), (DSO, PAA), (YJZ, YAT), (YJZ, KHE), (YJZ, PAA), (FIX, YAT), (FIX, DSO), (FIX, YJZ)]","{QOE: [KHE, YAT],
KHE: [],
YAT: [DSO, FIX],
YUF: [JJO, PAA],
JJO: [PAA, VRR],
PAA: [DSO, YJZ, FIX, VRR],
VRR: [],
DSO: [QOE, PAA],
YJZ: [YAT, KHE, PAA],
FIX: [YAT, DSO, YJZ]}","Node QOE is connected to nodes KHE, YAT.
Node YAT is connected to nodes DSO, FIX.
Node YUF is connected to nodes JJO, PAA.
Node JJO is connected to nodes PAA, VRR.
Node PAA is connected to nodes DSO, YJZ, FIX, VRR.
Node DSO is connected to nodes QOE, PAA.
Node YJZ is connected to nodes YAT, KHE, PAA.
Node FIX is connected to nodes YAT, DSO, YJZ.","[YAT, JJO, DSO, PAA, QOE, YJZ, KHE, VRR, FIX, YUF]",10,20,True,Find the strongly connected component containing node PAA. ,"[YJZ, QOE, DSO, YAT, FIX, PAA]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node PAA.
Visit neighbor node FIX.
Search from node FIX.
Visit neighbor node YAT.
Search from node YAT.
Visit neighbor node DSO.
Search from node DSO.
Visit neighbor node QOE.
Search from node QOE.
Visit neighbor node KHE.
Search from node KHE.
Node KHE is a root node, find a new strongly connected component: [KHE].
Visit neighbor node YJZ.
Search from node YJZ.
Visit neighbor node VRR.
Search from node VRR.
Node VRR is a root node, find a new strongly connected component: [VRR].
Node PAA is a root node, find a new strongly connected component: [YJZ, QOE, DSO, YAT, FIX, PAA].
So the strongly connected component containing node PAA is ",0.6,41
connected_component,"[(XRM, BEJ), (XRM, ENM), (XRM, SXP), (BEJ, TTU), (BEJ, QZN), (ENM, AVK), (ENM, KTW), (ENM, IVI), (ENM, QZN), (SXP, AVK), (SXP, DGX), (SXP, NAY), (TTU, SXP), (QZN, DGX), (KTW, QZN), (KTW, ENM), (DGX, UMI), (UMI, SXP), (NAY, ENM), (NAY, DGX), (IVI, UMI), (IVI, BEJ), (IVI, KTW)]","{XRM: [BEJ, ENM, SXP],
BEJ: [TTU, QZN],
ENM: [AVK, KTW, IVI, QZN],
SXP: [AVK, DGX, NAY],
TTU: [SXP],
QZN: [DGX],
KTW: [QZN, ENM],
DGX: [UMI],
UMI: [SXP],
NAY: [ENM, DGX],
IVI: [UMI, BEJ, KTW],
AVK: []}","Node XRM is connected to nodes BEJ, ENM, SXP.
Node BEJ is connected to nodes TTU, QZN.
Node ENM is connected to nodes AVK, KTW, IVI, QZN.
Node SXP is connected to nodes AVK, DGX, NAY.
Node TTU is connected to node SXP.
Node QZN is connected to node DGX.
Node KTW is connected to nodes QZN, ENM.
Node DGX is connected to node UMI.
Node UMI is connected to node SXP.
Node NAY is connected to nodes ENM, DGX.
Node IVI is connected to nodes UMI, BEJ, KTW.","[BEJ, SXP, XRM, KTW, IVI, TTU, ENM, NAY, QZN, DGX, UMI, AVK]",12,23,True,Find the strongly connected component containing node DGX. ,"[TTU, BEJ, IVI, QZN, KTW, ENM, NAY, SXP, UMI, DGX]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node DGX.
Visit neighbor node UMI.
Search from node UMI.
Visit neighbor node SXP.
Search from node SXP.
Visit neighbor node AVK.
Search from node AVK.
Node AVK is a root node, find a new strongly connected component: [AVK].
Visit neighbor node NAY.
Search from node NAY.
Visit neighbor node ENM.
Search from node ENM.
Visit neighbor node KTW.
Search from node KTW.
Visit neighbor node QZN.
Search from node QZN.
Visit neighbor node IVI.
Search from node IVI.
Visit neighbor node BEJ.
Search from node BEJ.
Visit neighbor node TTU.
Search from node TTU.
Node DGX is a root node, find a new strongly connected component: [TTU, BEJ, IVI, QZN, KTW, ENM, NAY, SXP, UMI, DGX].
So the strongly connected component containing node DGX is ",0.8333333333333334,42
connected_component,"[(CIE, OYO), (OYO, ZNG), (RZB, NLR), (NLR, KNR), (NLR, RXN), (DUW, NBT), (DUW, ZNG), (DUW, CIE), (DUW, RZB), (ZNG, UZT), (ZNG, KNR), (ZNG, CIE), (ZNG, NBT), (RXN, CIE), (UZT, RTQ), (FHQ, UZT), (FHQ, NBT), (RTQ, CIE), (RTQ, RZB), (RTQ, NBT), (LAC, OYO), (LAC, KNR), (LAC, CIE), (LAC, RXN)]","{CIE: [OYO],
OYO: [ZNG],
RZB: [NLR],
NLR: [KNR, RXN],
DUW: [NBT, ZNG, CIE, RZB],
NBT: [],
ZNG: [UZT, KNR, CIE, NBT],
RXN: [CIE],
UZT: [RTQ],
KNR: [],
FHQ: [UZT, NBT],
RTQ: [CIE, RZB, NBT],
LAC: [OYO, KNR, CIE, RXN]}","Node CIE is connected to node OYO.
Node OYO is connected to node ZNG.
Node RZB is connected to node NLR.
Node NLR is connected to nodes KNR, RXN.
Node DUW is connected to nodes NBT, ZNG, CIE, RZB.
Node ZNG is connected to nodes UZT, KNR, CIE, NBT.
Node RXN is connected to node CIE.
Node UZT is connected to node RTQ.
Node FHQ is connected to nodes UZT, NBT.
Node RTQ is connected to nodes CIE, RZB, NBT.
Node LAC is connected to nodes OYO, KNR, CIE, RXN.","[RXN, FHQ, KNR, DUW, NLR, UZT, RZB, NBT, OYO, RTQ, ZNG, LAC, CIE]",13,24,True,Find the strongly connected component containing node LAC. ,[LAC],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node LAC.
Visit neighbor node OYO.
Search from node OYO.
Visit neighbor node ZNG.
Search from node ZNG.
Visit neighbor node KNR.
Search from node KNR.
Node KNR is a root node, find a new strongly connected component: [KNR].
Visit neighbor node CIE.
Search from node CIE.
Visit neighbor node UZT.
Search from node UZT.
Visit neighbor node RTQ.
Search from node RTQ.
Visit neighbor node RZB.
Search from node RZB.
Visit neighbor node NLR.
Search from node NLR.
Visit neighbor node RXN.
Search from node RXN.
Visit neighbor node NBT.
Search from node NBT.
Node NBT is a root node, find a new strongly connected component: [NBT].
Node OYO is a root node, find a new strongly connected component: [RXN, NLR, RZB, RTQ, UZT, CIE, ZNG, OYO].
Node LAC is a root node, find a new strongly connected component: [LAC].
So the strongly connected component containing node LAC is ",0.0769230769230769,43
connected_component,"[(QSY, EEK), (EEK, RVR), (EEK, OEB), (PJI, OEB), (PJI, VSD), (PJI, NSX), (OEB, EDY), (OEB, RVR), (OEB, QEA), (VSD, EDY), (NSX, RYN), (NSX, QEA), (NSX, EEK), (NSX, RVR), (NSX, NGN), (QEA, QSY), (RVR, ZUL), (RVR, VSD), (CKE, RVR), (CKE, QEA), (ZUL, NSX), (ZUL, RVR), (RAC, OEB), (NGN, OEB), (RYN, EEK), (RYN, EDY), (RYN, NSX)]","{QSY: [EEK],
EEK: [RVR, OEB],
PJI: [OEB, VSD, NSX],
OEB: [EDY, RVR, QEA],
VSD: [EDY],
NSX: [RYN, QEA, EEK, RVR, NGN],
QEA: [QSY],
EDY: [],
RVR: [ZUL, VSD],
CKE: [RVR, QEA],
ZUL: [NSX, RVR],
RAC: [OEB],
NGN: [OEB],
RYN: [EEK, EDY, NSX]}","Node QSY is connected to node EEK.
Node EEK is connected to nodes RVR, OEB.
Node PJI is connected to nodes OEB, VSD, NSX.
Node OEB is connected to nodes EDY, RVR, QEA.
Node VSD is connected to node EDY.
Node NSX is connected to nodes RYN, QEA, EEK, RVR, NGN.
Node QEA is connected to node QSY.
Node RVR is connected to nodes ZUL, VSD.
Node CKE is connected to nodes RVR, QEA.
Node ZUL is connected to nodes NSX, RVR.
Node RAC is connected to node OEB.
Node NGN is connected to node OEB.
Node RYN is connected to nodes EEK, EDY, NSX.","[OEB, RAC, EEK, QSY, ZUL, RVR, QEA, NSX, CKE, NGN, PJI, RYN, VSD, EDY]",14,27,True,Find the strongly connected component containing node VSD. ,[VSD],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node VSD.
Visit neighbor node EDY.
Search from node EDY.
Node EDY is a root node, find a new strongly connected component: [EDY].
Node VSD is a root node, find a new strongly connected component: [VSD].
So the strongly connected component containing node VSD is ",0.0714285714285714,44
connected_component,"[(BRM, UKJ), (UKJ, MGY), (MGY, TZB), (MGY, UKJ), (MGY, BRM), (TZB, ZDJ), (TZB, MGY), (ZDJ, UKJ), (SJO, BRM), (AFE, UKJ), (AFE, JWP), (AFE, ZDJ)]","{BRM: [UKJ],
UKJ: [MGY],
MGY: [TZB, UKJ, BRM],
TZB: [ZDJ, MGY],
ZDJ: [UKJ],
SJO: [BRM],
AFE: [UKJ, JWP, ZDJ],
JWP: []}","Node BRM is connected to node UKJ.
Node UKJ is connected to node MGY.
Node MGY is connected to nodes TZB, UKJ, BRM.
Node TZB is connected to nodes ZDJ, MGY.
Node ZDJ is connected to node UKJ.
Node SJO is connected to node BRM.
Node AFE is connected to nodes UKJ, JWP, ZDJ.","[UKJ, SJO, AFE, MGY, JWP, TZB, BRM, ZDJ]",8,12,True,Find the strongly connected component containing node SJO. ,[SJO],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node SJO.
Visit neighbor node BRM.
Search from node BRM.
Visit neighbor node UKJ.
Search from node UKJ.
Visit neighbor node MGY.
Search from node MGY.
Visit neighbor node TZB.
Search from node TZB.
Visit neighbor node ZDJ.
Search from node ZDJ.
Node BRM is a root node, find a new strongly connected component: [ZDJ, TZB, MGY, UKJ, BRM].
Node SJO is a root node, find a new strongly connected component: [SJO].
So the strongly connected component containing node SJO is ",0.125,45
connected_component,"[(WLU, GAO), (GAO, HML), (GAO, ARG), (HML, XKR), (HML, WLU), (XKR, GAO), (XKR, VER), (ARG, YUS), (ARG, SNT), (ARG, VNK), (ARG, GAO), (ARG, WLU), (ARG, HML), (YUS, GAO), (YUS, ARG), (YUS, VER), (SNT, HML), (VNK, HML), (VNK, EWM), (VYF, SNT), (VYF, EWM), (VYF, HML), (VYF, ARG), (EWM, YUS), (EWM, SNT), (VER, SNT), (VER, XKR), (VER, WLU), (VTV, WLU), (VTV, VYF)]","{WLU: [GAO],
GAO: [HML, ARG],
HML: [XKR, WLU],
XKR: [GAO, VER],
ARG: [YUS, SNT, VNK, GAO, WLU, HML],
YUS: [GAO, ARG, VER],
SNT: [HML],
VNK: [HML, EWM],
VYF: [SNT, EWM, HML, ARG],
EWM: [YUS, SNT],
VER: [SNT, XKR, WLU],
VTV: [WLU, VYF]}","Node WLU is connected to node GAO.
Node GAO is connected to nodes HML, ARG.
Node HML is connected to nodes XKR, WLU.
Node XKR is connected to nodes GAO, VER.
Node ARG is connected to nodes YUS, SNT, VNK, GAO, WLU, HML.
Node YUS is connected to nodes GAO, ARG, VER.
Node SNT is connected to node HML.
Node VNK is connected to nodes HML, EWM.
Node VYF is connected to nodes SNT, EWM, HML, ARG.
Node EWM is connected to nodes YUS, SNT.
Node VER is connected to nodes SNT, XKR, WLU.
Node VTV is connected to nodes WLU, VYF.","[XKR, VTV, VNK, YUS, VER, ARG, HML, WLU, VYF, EWM, GAO, SNT]",12,30,True,Find the strongly connected component containing node SNT. ,"[WLU, VER, YUS, EWM, VNK, ARG, GAO, XKR, HML, SNT]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node SNT.
Visit neighbor node HML.
Search from node HML.
Visit neighbor node XKR.
Search from node XKR.
Visit neighbor node GAO.
Search from node GAO.
Visit neighbor node ARG.
Search from node ARG.
Visit neighbor node VNK.
Search from node VNK.
Visit neighbor node EWM.
Search from node EWM.
Visit neighbor node YUS.
Search from node YUS.
Visit neighbor node VER.
Search from node VER.
Visit neighbor node WLU.
Search from node WLU.
Node SNT is a root node, find a new strongly connected component: [WLU, VER, YUS, EWM, VNK, ARG, GAO, XKR, HML, SNT].
So the strongly connected component containing node SNT is ",0.8333333333333334,46
connected_component,"[(KXQ, NAF), (KXQ, QQN), (NAF, VMR), (NAF, GQG), (NAF, QQN), (NAF, VJR), (QQN, DMV), (QQN, GQG), (QVW, DMV), (QVW, FVL), (QVW, KXQ), (DMV, NAF), (DMV, QVW), (DMV, DLQ), (DLQ, XDZ), (DLQ, QVW), (DOO, KXQ), (VJR, GQG), (GQG, DMV), (FRD, XDZ), (FRD, FVL), (VMR, GQG), (VMR, FVL), (VMR, DMV), (VMR, CGB), (XZD, CGB)]","{KXQ: [NAF, QQN],
NAF: [VMR, GQG, QQN, VJR],
QQN: [DMV, GQG],
QVW: [DMV, FVL, KXQ],
DMV: [NAF, QVW, DLQ],
FVL: [],
DLQ: [XDZ, QVW],
XDZ: [],
DOO: [KXQ],
VJR: [GQG],
GQG: [DMV],
FRD: [XDZ, FVL],
VMR: [GQG, FVL, DMV, CGB],
CGB: [],
XZD: [CGB]}","Node KXQ is connected to nodes NAF, QQN.
Node NAF is connected to nodes VMR, GQG, QQN, VJR.
Node QQN is connected to nodes DMV, GQG.
Node QVW is connected to nodes DMV, FVL, KXQ.
Node DMV is connected to nodes NAF, QVW, DLQ.
Node DLQ is connected to nodes XDZ, QVW.
Node DOO is connected to node KXQ.
Node VJR is connected to node GQG.
Node GQG is connected to node DMV.
Node FRD is connected to nodes XDZ, FVL.
Node VMR is connected to nodes GQG, FVL, DMV, CGB.
Node XZD is connected to node CGB.","[DMV, FVL, KXQ, QVW, QQN, FRD, GQG, XZD, XDZ, VJR, CGB, DOO, VMR, NAF, DLQ]",15,26,True,Find the strongly connected component containing node DOO. ,[DOO],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node DOO.
Visit neighbor node KXQ.
Search from node KXQ.
Visit neighbor node QQN.
Search from node QQN.
Visit neighbor node DMV.
Search from node DMV.
Visit neighbor node QVW.
Search from node QVW.
Visit neighbor node FVL.
Search from node FVL.
Node FVL is a root node, find a new strongly connected component: [FVL].
Visit neighbor node NAF.
Search from node NAF.
Visit neighbor node VJR.
Search from node VJR.
Visit neighbor node GQG.
Search from node GQG.
Visit neighbor node VMR.
Search from node VMR.
Visit neighbor node CGB.
Search from node CGB.
Node CGB is a root node, find a new strongly connected component: [CGB].
Visit neighbor node DLQ.
Search from node DLQ.
Visit neighbor node XDZ.
Search from node XDZ.
Node XDZ is a root node, find a new strongly connected component: [XDZ].
Node KXQ is a root node, find a new strongly connected component: [DLQ, VMR, GQG, VJR, NAF, QVW, DMV, QQN, KXQ].
Node DOO is a root node, find a new strongly connected component: [DOO].
So the strongly connected component containing node DOO is ",0.0666666666666666,47
connected_component,"[(UBS, RWB), (UBS, DIB), (UBS, FLR), (UBS, KRX), (RWB, FLR), (DIB, UBS), (FLR, UBS), (FLR, JXA), (FLR, LFE), (FLR, DIB), (KRX, RWB), (JXA, KRX), (LFE, KRX), (UVD, UFF), (UVD, DIB), (UFF, JXA), (UFF, LFE), (UFF, UJN), (UFF, FLR)]","{UBS: [RWB, DIB, FLR, KRX],
RWB: [FLR],
DIB: [UBS],
FLR: [UBS, JXA, LFE, DIB],
KRX: [RWB],
JXA: [KRX],
LFE: [KRX],
UVD: [UFF, DIB],
UFF: [JXA, LFE, UJN, FLR],
UJN: []}","Node UBS is connected to nodes RWB, DIB, FLR, KRX.
Node RWB is connected to node FLR.
Node DIB is connected to node UBS.
Node FLR is connected to nodes UBS, JXA, LFE, DIB.
Node KRX is connected to node RWB.
Node JXA is connected to node KRX.
Node LFE is connected to node KRX.
Node UVD is connected to nodes UFF, DIB.
Node UFF is connected to nodes JXA, LFE, UJN, FLR.","[RWB, UJN, KRX, FLR, UFF, JXA, UVD, DIB, LFE, UBS]",10,19,True,Find the strongly connected component containing node UJN. ,[UJN],"Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node UJN.
Node UJN is a root node, find a new strongly connected component: [UJN].
So the strongly connected component containing node UJN is ",0.1,48
connected_component,"[(EVR, UNL), (EVR, GHM), (EVR, ONQ), (EVR, AGH), (EVR, PIJ), (EVR, RGE), (UNL, NRN), (UNL, IGC), (UNL, PIJ), (UNL, QSD), (UNL, PCY), (GHM, NRN), (GHM, AGH), (GHM, PIJ), (GHM, PCY), (ONQ, IGC), (ONQ, AGH), (ONQ, PIJ), (ONQ, RGE), (ONQ, PCY), (AGH, IGC), (AGH, PIJ), (AGH, RGE), (AGH, PCY), (PIJ, NRN), (PIJ, RGE), (PIJ, PCY), (RGE, IGC), (RGE, QSD), (NRN, IGC), (NRN, QSD), (IGC, PCY)]","{EVR: [UNL, GHM, ONQ, AGH, PIJ, RGE],
UNL: [EVR, NRN, IGC, PIJ, QSD, PCY],
GHM: [EVR, NRN, AGH, PIJ, PCY],
ONQ: [EVR, IGC, AGH, PIJ, RGE, PCY],
AGH: [EVR, GHM, IGC, ONQ, PIJ, RGE, PCY],
PIJ: [EVR, UNL, NRN, GHM, ONQ, AGH, RGE, PCY],
RGE: [EVR, IGC, ONQ, AGH, PIJ, QSD],
NRN: [UNL, GHM, IGC, PIJ, QSD],
IGC: [UNL, NRN, ONQ, AGH, RGE, PCY],
QSD: [UNL, NRN, RGE],
PCY: [UNL, GHM, IGC, ONQ, AGH, PIJ]}","Node EVR is connected to nodes UNL, GHM, ONQ, AGH, PIJ, RGE.
Node UNL is connected to nodes EVR, NRN, IGC, PIJ, QSD, PCY.
Node GHM is connected to nodes EVR, NRN, AGH, PIJ, PCY.
Node ONQ is connected to nodes EVR, IGC, AGH, PIJ, RGE, PCY.
Node AGH is connected to nodes EVR, GHM, IGC, ONQ, PIJ, RGE, PCY.
Node PIJ is connected to nodes EVR, UNL, NRN, GHM, ONQ, AGH, RGE, PCY.
Node RGE is connected to nodes EVR, IGC, ONQ, AGH, PIJ, QSD.
Node NRN is connected to nodes UNL, GHM, IGC, PIJ, QSD.
Node IGC is connected to nodes UNL, NRN, ONQ, AGH, RGE, PCY.
Node QSD is connected to nodes UNL, NRN, RGE.
Node PCY is connected to nodes UNL, GHM, IGC, ONQ, AGH, PIJ.","[ONQ, AGH, GHM, RGE, PIJ, EVR, PCY, NRN, UNL, QSD, IGC]",11,32,False,Find the connected component containing node PIJ. ,"[PIJ, UNL, IGC, NRN, GHM, PCY, AGH, EVR, RGE, QSD, ONQ]","Let's find the connected component step by step, and we can use Depth-First Search.
Visit node PIJ, add it to the connected component. The current connected component is [PIJ].
Visit node UNL, add it to the connected component. The current connected component is [PIJ, UNL].
Visit node IGC, add it to the connected component. The current connected component is [PIJ, UNL, IGC].
Visit node NRN, add it to the connected component. The current connected component is [PIJ, UNL, IGC, NRN].
Visit node GHM, add it to the connected component. The current connected component is [PIJ, UNL, IGC, NRN, GHM].
Visit node PCY, add it to the connected component. The current connected component is [PIJ, UNL, IGC, NRN, GHM, PCY].
Visit node AGH, add it to the connected component. The current connected component is [PIJ, UNL, IGC, NRN, GHM, PCY, AGH].
Visit node EVR, add it to the connected component. The current connected component is [PIJ, UNL, IGC, NRN, GHM, PCY, AGH, EVR].
Visit node RGE, add it to the connected component. The current connected component is [PIJ, UNL, IGC, NRN, GHM, PCY, AGH, EVR, RGE].
Visit node QSD, add it to the connected component. The current connected component is [PIJ, UNL, IGC, NRN, GHM, PCY, AGH, EVR, RGE, QSD].
Visit node ONQ, add it to the connected component. The current connected component is [PIJ, UNL, IGC, NRN, GHM, PCY, AGH, EVR, RGE, QSD, ONQ].
Thus, the connected component containing node PIJ is ",1.0,49
connected_component,"[(YCF, YGD), (YCF, URV), (YGD, URV), (YGD, HGL), (YGD, YCF), (YGD, HBW), (URV, HGL), (URV, ADN), (URV, YCF), (URV, HBW), (URV, YGD), (HBW, URV), (HGL, ADN), (HGL, YGD), (HGL, URV), (ADN, YGD), (ADN, URV), (NUB, ADN), (NUB, YCF), (NUB, HBW), (NUB, YGD), (NUB, HGL), (FPR, YCF), (FPR, HBW), (FPR, NUB)]","{YCF: [YGD, URV],
YGD: [URV, HGL, YCF, HBW],
URV: [HGL, ADN, YCF, HBW, YGD],
HBW: [URV],
HGL: [ADN, YGD, URV],
ADN: [YGD, URV],
NUB: [ADN, YCF, HBW, YGD, HGL],
FPR: [YCF, HBW, NUB]}","Node YCF is connected to nodes YGD, URV.
Node YGD is connected to nodes URV, HGL, YCF, HBW.
Node URV is connected to nodes HGL, ADN, YCF, HBW, YGD.
Node HBW is connected to node URV.
Node HGL is connected to nodes ADN, YGD, URV.
Node ADN is connected to nodes YGD, URV.
Node NUB is connected to nodes ADN, YCF, HBW, YGD, HGL.
Node FPR is connected to nodes YCF, HBW, NUB.","[ADN, NUB, FPR, HBW, HGL, YGD, YCF, URV]",8,25,True,Find the strongly connected component containing node HGL. ,"[YCF, URV, HBW, YGD, ADN, HGL]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node HGL.
Visit neighbor node ADN.
Search from node ADN.
Visit neighbor node YGD.
Search from node YGD.
Visit neighbor node HBW.
Search from node HBW.
Visit neighbor node URV.
Search from node URV.
Visit neighbor node YCF.
Search from node YCF.
Node HGL is a root node, find a new strongly connected component: [YCF, URV, HBW, YGD, ADN, HGL].
So the strongly connected component containing node HGL is ",0.75,50
connected_component,"[(ADG, ZGC), (ZGC, USA), (ZGC, UCW), (YKC, ADG), (DCF, DCL), (DCF, ADG), (DCL, YKC), (DCL, WBH), (USA, ZGC), (USA, ADG), (WBH, TIV), (WBH, UCW), (WBH, USA), (TIV, UCW), (TIV, DCL), (TIV, YKC), (TIV, DCF)]","{ADG: [ZGC],
ZGC: [USA, UCW],
YKC: [ADG],
DCF: [DCL, ADG],
DCL: [YKC, WBH],
USA: [ZGC, ADG],
WBH: [TIV, UCW, USA],
TIV: [UCW, DCL, YKC, DCF],
UCW: []}","Node ADG is connected to node ZGC.
Node ZGC is connected to nodes USA, UCW.
Node YKC is connected to node ADG.
Node DCF is connected to nodes DCL, ADG.
Node DCL is connected to nodes YKC, WBH.
Node USA is connected to nodes ZGC, ADG.
Node WBH is connected to nodes TIV, UCW, USA.
Node TIV is connected to nodes UCW, DCL, YKC, DCF.","[YKC, ADG, TIV, UCW, USA, DCF, DCL, WBH, ZGC]",9,17,True,Find the strongly connected component containing node TIV. ,"[WBH, DCL, DCF, TIV]","Let's find the strongly connected component step by step, and we can use the Tarjan algorithm.
Search from node TIV.
Visit neighbor node YKC.
Search from node YKC.
Visit neighbor node ADG.
Search from node ADG.
Visit neighbor node ZGC.
Search from node ZGC.
Visit neighbor node UCW.
Search from node UCW.
Node UCW is a root node, find a new strongly connected component: [UCW].
Visit neighbor node USA.
Search from node USA.
Node ADG is a root node, find a new strongly connected component: [USA, ZGC, ADG].
Node YKC is a root node, find a new strongly connected component: [YKC].
Visit neighbor node DCF.
Search from node DCF.
Visit neighbor node DCL.
Search from node DCL.
Visit neighbor node WBH.
Search from node WBH.
Node TIV is a root node, find a new strongly connected component: [WBH, DCL, DCF, TIV].
So the strongly connected component containing node TIV is ",0.4444444444444444,51
