task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,id
hamiltonian_path,"[(UKS, IET), (UKS, CSG), (UKS, CGL), (UKS, BIT), (UKS, UDK), (IET, UDK), (CSG, UDK), (CGL, UDK), (CGL, BIT)]","{UKS: [IET, CSG, CGL, BIT, UDK],
IET: [UKS, UDK],
CSG: [UKS, UDK],
CGL: [UKS, UDK, BIT],
BIT: [UKS, CGL],
UDK: [UKS, IET, CSG, CGL]}","Node UKS is connected to nodes IET, CSG, CGL, BIT, UDK.
Node IET is connected to nodes UKS, UDK.
Node CSG is connected to nodes UKS, UDK.
Node CGL is connected to nodes UKS, UDK, BIT.
Node BIT is connected to nodes UKS, CGL.
Node UDK is connected to nodes UKS, IET, CSG, CGL.","[CGL, BIT, UDK, IET, UKS, CSG]",6,9,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[BIT, CGL, UKS, CSG, UDK, IET]",10
hamiltonian_path,"[(RQO, OFW), (RQO, NBQ), (OFW, KMT), (NBQ, ECY), (KMT, ECY), (KMT, RVX)]","{RQO: [OFW, NBQ],
OFW: [RQO, KMT],
NBQ: [RQO, ECY],
KMT: [OFW, ECY, RVX],
ECY: [KMT, NBQ],
RVX: [KMT]}","Node RQO is connected to nodes OFW, NBQ.
Node OFW is connected to nodes RQO, KMT.
Node NBQ is connected to nodes RQO, ECY.
Node KMT is connected to nodes OFW, ECY, RVX.
Node ECY is connected to nodes KMT, NBQ.
Node RVX is connected to node KMT.","[ECY, NBQ, RQO, OFW, RVX, KMT]",6,6,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[ECY, NBQ, RQO, OFW, KMT, RVX]",11
hamiltonian_path,"[(ZYY, WBH), (ZYY, MXM), (ZYY, QYX), (WBH, IPK), (MXM, TSU), (MXM, DEP), (QYX, TSU), (QYX, IPK), (QYX, DEP), (TSU, DEP)]","{ZYY: [WBH, MXM, QYX],
WBH: [ZYY, IPK],
MXM: [ZYY, TSU, DEP],
QYX: [ZYY, TSU, IPK, DEP],
IPK: [WBH, QYX],
TSU: [MXM, QYX, DEP],
DEP: [MXM, TSU, QYX]}","Node ZYY is connected to nodes WBH, MXM, QYX.
Node WBH is connected to nodes ZYY, IPK.
Node MXM is connected to nodes ZYY, TSU, DEP.
Node QYX is connected to nodes ZYY, TSU, IPK, DEP.
Node IPK is connected to nodes WBH, QYX.
Node TSU is connected to nodes MXM, QYX, DEP.
Node DEP is connected to nodes MXM, TSU, QYX.","[QYX, DEP, TSU, ZYY, MXM, WBH, IPK]",7,10,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[MXM, DEP, TSU, QYX, ZYY, WBH, IPK]",12
hamiltonian_path,"[(JNK, YMM), (JNK, FXC), (YMM, BNB), (YMM, FXC), (BNB, AYB), (AYB, YIK)]","{JNK: [YMM, FXC],
YMM: [JNK, BNB, FXC],
FXC: [JNK, YMM],
BNB: [YMM, AYB],
AYB: [YIK, BNB],
YIK: [AYB]}","Node JNK is connected to nodes YMM, FXC.
Node YMM is connected to nodes JNK, BNB, FXC.
Node FXC is connected to nodes JNK, YMM.
Node BNB is connected to nodes YMM, AYB.
Node AYB is connected to nodes YIK, BNB.
Node YIK is connected to node AYB.","[YMM, FXC, BNB, YIK, AYB, JNK]",6,6,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[JNK, FXC, YMM, BNB, AYB, YIK]",13
hamiltonian_path,"[(JJU, WKK), (JJU, TIQ), (JJU, XMW), (WKK, XMW), (WKK, JJU), (TIQ, YFL), (TIQ, WKK), (XMW, YFL), (YFL, WKK)]","{JJU: [WKK, TIQ, XMW],
WKK: [XMW, JJU],
TIQ: [YFL, WKK],
XMW: [YFL],
YFL: [WKK]}","Node JJU is connected to nodes WKK, TIQ, XMW.
Node WKK is connected to nodes XMW, JJU.
Node TIQ is connected to nodes YFL, WKK.
Node XMW is connected to node YFL.
Node YFL is connected to node WKK.","[YFL, JJU, XMW, WKK, TIQ]",5,9,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[TIQ, YFL, WKK, JJU, XMW]",14
hamiltonian_path,"[(VCU, KWS), (VCU, FZJ), (KWS, FZJ), (KWS, WPJ), (FZJ, QEL), (FZJ, VCU), (WPJ, VCU), (WPJ, YYM), (WPJ, KWS), (YYM, QEL), (YYM, WPJ), (YYM, VCU), (QEL, YYM), (QEL, VCU), (QEL, WPJ)]","{VCU: [KWS, FZJ],
KWS: [FZJ, WPJ],
FZJ: [QEL, VCU],
WPJ: [VCU, YYM, KWS],
YYM: [QEL, WPJ, VCU],
QEL: [YYM, VCU, WPJ]}","Node VCU is connected to nodes KWS, FZJ.
Node KWS is connected to nodes FZJ, WPJ.
Node FZJ is connected to nodes QEL, VCU.
Node WPJ is connected to nodes VCU, YYM, KWS.
Node YYM is connected to nodes QEL, WPJ, VCU.
Node QEL is connected to nodes YYM, VCU, WPJ.","[KWS, WPJ, VCU, QEL, FZJ, YYM]",6,15,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[QEL, YYM, WPJ, KWS, FZJ, VCU]",15
hamiltonian_path,"[(DJM, IXH), (DJM, CLO), (DJM, AQT), (IXH, AQT), (CLO, JYV), (CLO, DJM), (CLO, AAW), (AQT, CLO), (AQT, RNL), (AAW, JYV), (AAW, IXH), (AAW, CLO), (JYV, DJM), (JYV, AAW), (JYV, RNL), (JYV, IXH), (RNL, CLO)]","{DJM: [IXH, CLO, AQT],
IXH: [AQT],
CLO: [JYV, DJM, AAW],
AQT: [CLO, RNL],
AAW: [JYV, IXH, CLO],
JYV: [DJM, AAW, RNL, IXH],
RNL: [CLO]}","Node DJM is connected to nodes IXH, CLO, AQT.
Node IXH is connected to node AQT.
Node CLO is connected to nodes JYV, DJM, AAW.
Node AQT is connected to nodes CLO, RNL.
Node AAW is connected to nodes JYV, IXH, CLO.
Node JYV is connected to nodes DJM, AAW, RNL, IXH.
Node RNL is connected to node CLO.","[IXH, AAW, CLO, DJM, RNL, AQT, JYV]",7,17,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[DJM, IXH, AQT, CLO, AAW, JYV, RNL]",16
hamiltonian_path,"[(HTB, CNI), (HTB, RVH), (HTB, HQQ), (HTB, SVX), (HTB, XJA), (CNI, XJA), (CNI, RVH), (CNI, BHZ), (RVH, BHZ), (RVH, SVX), (HQQ, BHZ), (HQQ, SVX), (SVX, BHZ), (SVX, XJA)]","{HTB: [CNI, RVH, HQQ, SVX, XJA],
CNI: [HTB, XJA, RVH, BHZ],
RVH: [HTB, CNI, BHZ, SVX],
HQQ: [HTB, BHZ, SVX],
SVX: [HTB, HQQ, BHZ, XJA, RVH],
XJA: [HTB, CNI, SVX],
BHZ: [CNI, HQQ, RVH, SVX]}","Node HTB is connected to nodes CNI, RVH, HQQ, SVX, XJA.
Node CNI is connected to nodes HTB, XJA, RVH, BHZ.
Node RVH is connected to nodes HTB, CNI, BHZ, SVX.
Node HQQ is connected to nodes HTB, BHZ, SVX.
Node SVX is connected to nodes HTB, HQQ, BHZ, XJA, RVH.
Node XJA is connected to nodes HTB, CNI, SVX.
Node BHZ is connected to nodes CNI, HQQ, RVH, SVX.","[HTB, SVX, XJA, HQQ, BHZ, CNI, RVH]",7,14,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[XJA, SVX, HQQ, HTB, RVH, CNI, BHZ]",17
hamiltonian_path,"[(VDL, GJW), (VDL, KEB), (KEB, BCF), (BCF, NFB), (NFB, TKW), (TKW, KAL), (TKW, KEB), (KAL, KEB), (KAL, GJW)]","{VDL: [GJW, KEB],
GJW: [],
KEB: [BCF],
BCF: [NFB],
NFB: [TKW],
TKW: [KAL, KEB],
KAL: [KEB, GJW]}","Node VDL is connected to nodes GJW, KEB.
Node KEB is connected to node BCF.
Node BCF is connected to node NFB.
Node NFB is connected to node TKW.
Node TKW is connected to nodes KAL, KEB.
Node KAL is connected to nodes KEB, GJW.","[KAL, BCF, KEB, NFB, GJW, VDL, TKW]",7,9,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[VDL, KEB, BCF, NFB, TKW, KAL, GJW]",18
hamiltonian_path,"[(XWP, UCW), (XWP, KKP), (XWP, DTM), (UCW, DQO), (UCW, KEW), (KKP, KEW), (KKP, DTM)]","{XWP: [UCW, KKP, DTM],
UCW: [XWP, DQO, KEW],
KKP: [XWP, KEW, DTM],
DTM: [XWP, KKP],
DQO: [UCW],
KEW: [UCW, KKP]}","Node XWP is connected to nodes UCW, KKP, DTM.
Node UCW is connected to nodes XWP, DQO, KEW.
Node KKP is connected to nodes XWP, KEW, DTM.
Node DTM is connected to nodes XWP, KKP.
Node DQO is connected to node UCW.
Node KEW is connected to nodes UCW, KKP.","[UCW, KKP, KEW, XWP, DQO, DTM]",6,7,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[DTM, XWP, KKP, KEW, UCW, DQO]",19
hamiltonian_path,"[(RII, ZBZ), (ZBZ, ICG), (ZBZ, WRR), (ICG, WRR), (ICG, MHU), (WRR, MHU)]","{RII: [ZBZ],
ZBZ: [RII, ICG, WRR],
ICG: [ZBZ, WRR, MHU],
WRR: [ZBZ, ICG, MHU],
MHU: [WRR, ICG]}","Node RII is connected to node ZBZ.
Node ZBZ is connected to nodes RII, ICG, WRR.
Node ICG is connected to nodes ZBZ, WRR, MHU.
Node WRR is connected to nodes ZBZ, ICG, MHU.
Node MHU is connected to nodes WRR, ICG.","[WRR, MHU, ZBZ, ICG, RII]",5,6,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[RII, ZBZ, WRR, ICG, MHU]",20
hamiltonian_path,"[(JMD, IGF), (JMD, JJL), (IGF, UDU), (JJL, JMD), (JJL, LGA), (UDU, JMD), (LGA, JJL)]","{JMD: [IGF, JJL],
IGF: [UDU],
JJL: [JMD, LGA],
UDU: [JMD],
LGA: [JJL]}","Node JMD is connected to nodes IGF, JJL.
Node IGF is connected to node UDU.
Node JJL is connected to nodes JMD, LGA.
Node UDU is connected to node JMD.
Node LGA is connected to node JJL.","[IGF, JJL, UDU, JMD, LGA]",5,7,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[LGA, JJL, JMD, IGF, UDU]",21
hamiltonian_path,"[(GKH, KNM), (GKH, RWF), (GKH, OLW), (GKH, YKW), (KNM, OLW), (KNM, GKH), (RWF, OLW), (RWF, YKW), (OLW, KNM), (OLW, YKW), (YKW, RWF), (YKW, KNM)]","{GKH: [KNM, RWF, OLW, YKW],
KNM: [OLW, GKH],
RWF: [OLW, YKW],
OLW: [KNM, YKW],
YKW: [RWF, KNM]}","Node GKH is connected to nodes KNM, RWF, OLW, YKW.
Node KNM is connected to nodes OLW, GKH.
Node RWF is connected to nodes OLW, YKW.
Node OLW is connected to nodes KNM, YKW.
Node YKW is connected to nodes RWF, KNM.","[OLW, YKW, RWF, GKH, KNM]",5,12,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[RWF, OLW, YKW, KNM, GKH]",22
hamiltonian_path,"[(WRK, FLQ), (WRK, LCL), (WRK, WEQ), (FLQ, ERV), (FLQ, LCL), (LCL, ERV)]","{WRK: [FLQ, LCL, WEQ],
FLQ: [WRK, ERV, LCL],
LCL: [WRK, FLQ, ERV],
WEQ: [WRK],
ERV: [FLQ, LCL]}","Node WRK is connected to nodes FLQ, LCL, WEQ.
Node FLQ is connected to nodes WRK, ERV, LCL.
Node LCL is connected to nodes WRK, FLQ, ERV.
Node WEQ is connected to node WRK.
Node ERV is connected to nodes FLQ, LCL.","[ERV, FLQ, WRK, WEQ, LCL]",5,6,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[WEQ, WRK, LCL, FLQ, ERV]",23
hamiltonian_path,"[(AXP, YAY), (AXP, TVW), (AXP, NKP), (AXP, IJR), (AXP, OXZ), (YAY, NKP), (TVW, IJR), (NKP, OXZ), (NKP, IJR), (OXZ, NSE)]","{AXP: [YAY, TVW, NKP, IJR, OXZ],
YAY: [AXP, NKP],
TVW: [AXP, IJR],
NKP: [AXP, YAY, OXZ, IJR],
IJR: [AXP, TVW, NKP],
OXZ: [AXP, NSE, NKP],
NSE: [OXZ]}","Node AXP is connected to nodes YAY, TVW, NKP, IJR, OXZ.
Node YAY is connected to nodes AXP, NKP.
Node TVW is connected to nodes AXP, IJR.
Node NKP is connected to nodes AXP, YAY, OXZ, IJR.
Node IJR is connected to nodes AXP, TVW, NKP.
Node OXZ is connected to nodes AXP, NSE, NKP.
Node NSE is connected to node OXZ.","[YAY, OXZ, IJR, TVW, NSE, AXP, NKP]",7,10,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[NSE, OXZ, NKP, IJR, TVW, AXP, YAY]",24
hamiltonian_path,"[(NNF, NVH), (NVH, QVZ), (NVH, NNF), (QVZ, CZW), (QVZ, NVH), (CZW, DYZ), (CZW, NNF), (CZW, QVZ), (CZW, NVH), (DYZ, QVZ), (DYZ, CZW)]","{NNF: [NVH],
NVH: [QVZ, NNF],
QVZ: [CZW, NVH],
CZW: [DYZ, NNF, QVZ, NVH],
DYZ: [QVZ, CZW]}","Node NNF is connected to node NVH.
Node NVH is connected to nodes QVZ, NNF.
Node QVZ is connected to nodes CZW, NVH.
Node CZW is connected to nodes DYZ, NNF, QVZ, NVH.
Node DYZ is connected to nodes QVZ, CZW.","[CZW, QVZ, DYZ, NNF, NVH]",5,11,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[DYZ, QVZ, CZW, NVH, NNF]",25
hamiltonian_path,"[(GMP, IPP), (GMP, NEE), (IPP, NEE), (IPP, BWI), (NEE, BWI), (NEE, ZKS), (BWI, SQI), (BWI, ZKS), (SQI, ZKS)]","{GMP: [IPP, NEE],
IPP: [GMP, NEE, BWI],
NEE: [GMP, IPP, BWI, ZKS],
BWI: [IPP, SQI, NEE, ZKS],
SQI: [BWI, ZKS],
ZKS: [BWI, SQI, NEE]}","Node GMP is connected to nodes IPP, NEE.
Node IPP is connected to nodes GMP, NEE, BWI.
Node NEE is connected to nodes GMP, IPP, BWI, ZKS.
Node BWI is connected to nodes IPP, SQI, NEE, ZKS.
Node SQI is connected to nodes BWI, ZKS.
Node ZKS is connected to nodes BWI, SQI, NEE.","[BWI, IPP, SQI, GMP, ZKS, NEE]",6,9,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[NEE, GMP, IPP, BWI, ZKS, SQI]",26
hamiltonian_path,"[(HTS, UVV), (HTS, MBB), (MBB, YWG), (MBB, MHW), (YWG, MHW)]","{HTS: [UVV, MBB],
UVV: [HTS],
MBB: [HTS, YWG, MHW],
YWG: [MBB, MHW],
MHW: [YWG, MBB]}","Node HTS is connected to nodes UVV, MBB.
Node UVV is connected to node HTS.
Node MBB is connected to nodes HTS, YWG, MHW.
Node YWG is connected to nodes MBB, MHW.
Node MHW is connected to nodes YWG, MBB.","[YWG, HTS, UVV, MHW, MBB]",5,5,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[MHW, YWG, MBB, HTS, UVV]",27
hamiltonian_path,"[(MJN, DNO), (MJN, CSI), (CSI, ZPB), (VMF, ZPB)]","{MJN: [DNO, CSI],
DNO: [MJN],
CSI: [MJN, ZPB],
VMF: [ZPB],
ZPB: [VMF, CSI]}","Node MJN is connected to nodes DNO, CSI.
Node DNO is connected to node MJN.
Node CSI is connected to nodes MJN, ZPB.
Node VMF is connected to node ZPB.
Node ZPB is connected to nodes VMF, CSI.","[DNO, CSI, VMF, ZPB, MJN]",5,4,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[VMF, ZPB, CSI, MJN, DNO]",28
hamiltonian_path,"[(ZEL, KCF), (KCF, ZEL), (KCF, BOI), (BOI, KCF), (UDA, MVF), (UDA, BOI), (MVF, UDA), (MVF, BOI)]","{ZEL: [KCF],
KCF: [ZEL, BOI],
BOI: [KCF],
UDA: [MVF, BOI],
MVF: [UDA, BOI]}","Node ZEL is connected to node KCF.
Node KCF is connected to nodes ZEL, BOI.
Node BOI is connected to node KCF.
Node UDA is connected to nodes MVF, BOI.
Node MVF is connected to nodes UDA, BOI.","[BOI, MVF, ZEL, UDA, KCF]",5,8,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[MVF, UDA, BOI, KCF, ZEL]",29
hamiltonian_path,"[(YHN, QPQ), (YHN, UGR), (QPQ, TRT), (UGR, GVN), (UGR, XDL), (TRT, GVN), (TRT, XDL)]","{YHN: [QPQ, UGR],
QPQ: [YHN, TRT],
UGR: [YHN, GVN, XDL],
TRT: [QPQ, GVN, XDL],
GVN: [TRT, UGR],
XDL: [TRT, UGR]}","Node YHN is connected to nodes QPQ, UGR.
Node QPQ is connected to nodes YHN, TRT.
Node UGR is connected to nodes YHN, GVN, XDL.
Node TRT is connected to nodes QPQ, GVN, XDL.
Node GVN is connected to nodes TRT, UGR.
Node XDL is connected to nodes TRT, UGR.","[XDL, YHN, GVN, TRT, UGR, QPQ]",6,7,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[GVN, TRT, XDL, UGR, YHN, QPQ]",30
hamiltonian_path,"[(ARN, PWP), (ARN, NRO), (PWP, CBG), (NRO, PWP), (CBG, ARN), (GHD, PWP), (GHD, CBG)]","{ARN: [PWP, NRO],
PWP: [CBG],
NRO: [PWP],
CBG: [ARN],
GHD: [PWP, CBG]}","Node ARN is connected to nodes PWP, NRO.
Node PWP is connected to node CBG.
Node NRO is connected to node PWP.
Node CBG is connected to node ARN.
Node GHD is connected to nodes PWP, CBG.","[PWP, GHD, ARN, NRO, CBG]",5,7,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[GHD, CBG, ARN, NRO, PWP]",31
